id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label
16,DawidWildstein,"Kartka z kalendarza. Dokładnie trzy lata temu, w momencie potężnego kryzysu w Polsce, wywołanego milionami uchodźców z Ukrainy, w momencie, gdy Ukraina walczyła o życie, niszczona przez Rosję, a Polska była jednym z jej głównych sojuszników, Trzaskowski publicznie wyrażał nadzieję, że Unia zablokuje Polsce pieniądze z KPO. W takim momencie. Taki to fajny polityk i człowiek. Uśmiechnięty.",3,212,13,228,"May 30, 2025 · 6:13 PM UTC",390,57,
17,huan_tran106,"Bởi vậy trên thế giới này đã lợi dụng nước Mỹ cho lên giờ tt trump đã không cho phép bất cứ một quốc gia nào được lợi dụng nước Mỹ,EU+ÂU CHÂU,họ vẫn còn đang lợi dụng vào cuộc chiến Ukraina+Nga để họ trục lợi",0,0,0,0,"May 31, 2025 · 10:52 AM UTC",208,45,
18,Bob_Gedron,"Jeśli pół Europy i Kanada przyjęły od 10 do 15 mln Ukraińców to co się stanie z Ukrainą, przed którą po wojnie budują świetlane wizje odbudowy i przemiany w nowoczesny kraj? Otóż nam nie grozi katastrofa tylko przestańmy płacić pieniądze ludziom, którzy nie pracują. To wystarczy!",0,0,2,2,"May 31, 2025 · 10:52 AM UTC",280,46,
19,Load newest,Brak treści,0,0,0,0,,11,2,
20,timetowander,"Tu nie Ukraina, ale w Unii jesteśmy, więc te z gwiazdkami mają prawo być.",0,0,0,0,"May 31, 2025 · 10:51 AM UTC",73,14,
21,ZenekKwiatkows1,"31 maja 1997 r. podpisano „Traktat o przyjaźni, współpracy i partnerstwie między Ukrainą a Federacją Rosyjską”, który wraz z porozumieniami w sprawie warunków obecności",0,0,1,1,"May 31, 2025 · 10:51 AM UTC",168,24,
22,Skalinskalin,Dla uzupełnienia poprzedniego wpisu saldo wymiany handlowej z Ukrainą #handel #gospodarka,0,46,1,47,"May 31, 2025 · 7:26 AM UTC",89,11,
23,Stefan_Laurell,Trams med kortare arbetstid när någon som aspirerar på att leda landet bör ha huvudfokus att tala om försvar och Ukraina. Allt annat är inte viktigt nu. omni.se/a/o3OEkW,0,1,0,1,"May 31, 2025 · 10:50 AM UTC",169,28,
24,KSkogholt,Se på det pompøse fjolset. Han tror han er tapper og edel for å ha ødelagt Ukraina og Europa i tapende krig for amerikansk hegemoni. Jens Stoltenberg er den perfekte stormen av motbydelige egenskaper.,0,17,16,33,"May 31, 2025 · 1:45 AM UTC",200,34,
25,ChangFrick,"Om vi bortser från de extrema elementen/individer som förekom i BSS-rörelsen på 80-talet och funderar mer över budskapet ”Bevara Sverige svenskt” så ser jag ärligt talat inte problemet. De som exempelvis stödjer Ukraina på olika sätt vill ju att det ska förbli ukrainskt, inte ryskt. De som vill rädda våtmarker vill bevara det som finns på plats i naturen, osv osv. Och den som vill bevara Sverige svenskt ger väl i grunden uttryck för en konservativ syn på samhället, alltså att man vill behålla och värna det som gör Sverige unikt? Den som invänder mot detta, vilket man självklart kan göra, får ju svara på vad Sverige ska vara istället - om inte svenskt? Och innan någon drar igång med konspirationsteorier, nej - det här inlägget handlar på inget sätt om att rehabilitera BSS-rörelsen (de hade förmodligen velat kicka ut mig med ur Sverige trots att jag är född här) utan jag är mer nyfiken på just ordalydelsen, dess betydelse och hur det uppfattas. Jag tror folk tänker väldigt olika saker när de hör frasen ”Bevara Sverige svensk”. Eller vad säger min svans?",9,77,118,204,"May 30, 2025 · 7:48 PM UTC",1067,183,
26,UkrainaZ29938,Чекаю зс РФ🤗,0,0,0,0,"May 31, 2025 · 10:49 AM UTC",12,3,
27,EddiePersson1,Kristersson säger att vi lever i en farlig tid och det är rätt tack vare att hela EU förser Ukraina med vapen och nu senast vill Tyskarna använda Taurus missiler mot Moskva då är det jättestor risk för 3 världs kriget och som vanligt är det tyskarna som startar det.,0,3,2,5,"May 31, 2025 · 8:20 AM UTC",266,50,
28,LGXtwiit,"#Orpo mainostaa #Hesburger näköjään, vaikka sodan keskellä... #Ukraina",0,0,0,0,"May 31, 2025 · 10:49 AM UTC",70,8,
29,Bielsat_pl,"Rosyjski deputowany: Ukraina straci Odessę, Sumy, Charków... Andriej Kartapołow, szef Komitetu Obrony Dumy Państwowej Rosji, postanowił pogrozić palcem Ukrainie, jeśli ta ""nie zgodzi się na dyplomatyczne rozwiązanie konfliktu"": ""Warunki na Ukrainie pogarszają się z dnia na dzień. Dopóki histeryczny reżim Zełenskiego będzie zachowywał się jak rozpieszczona dziewczynka, zostaną bez Zaporoża, Dniepropietrowska, Sum, Charkowa, Odessy i Nikołajewa"" - oświadczył, co z zadowoleniem cytuje państwowa agencja TASS TASS",0,2,5,7,"May 31, 2025 · 9:43 AM UTC",514,66,
30,KompasTV,Macron Ancam China: Jauhkan Korea Utara dari Ukraina atau NATO Datangi Asia kompas.tv/internasional/5967…,1,8,0,9,"May 31, 2025 · 3:45 AM UTC",105,13,
31,IFyou_611,"Seorang wanita Ukraina berusia 80 tahun melafadzkan Dua Kalimah Syahadat masuk Islam di Ottawa, Kanada. Alhamdulillah ... semoga istiqamah, aamiin Allaahumma aamiin. 🤲🤍",0,42,0,42,"May 30, 2025 · 1:39 PM UTC",168,23,
32,by_ua_studium,W nowym #biuletynukrainski między innymi: ‍Polskie szkoły otwarte na ukraińskich uczniów Ukraińskie książki w polskich miastach Ukraińskie tanie linie lotnicze latają z Polski Zapraszamy do zapoznania się z biuletynem by-ua-studium.pl/biuletyn-uk… #ukraina,0,0,0,0,"May 31, 2025 · 10:47 AM UTC",256,31,
33,SwedishPM,"Vi lever i en farlig tid, med Putins krig mot Ukraina på ena sidan och risken för Trumps handelskrig på den andra. Då måste vi bygga Sverige starkare, för att skydda hushållens ekonomi och för att ha råd att stärka det svenska försvaret. I det läget väljer Socialdemokraterna att göra tvärtom – och gör den största vänstersvängen sedan löntagarfondernas tid. Det skulle göra vårt land både fattigare och farligare. Höjda skatter. Fler ska leva på bidrag. Svenskarna ska arbeta mindre. Det är en farlig vänstersväng. Och även om tonläget från S ibland är högt om hårdare tag mot kriminaliteten och minskad invandring, så lägger nu S-kongressen korten på bordet och drar vänsterut även där. Och då förblir Socialdemokraterna ett parti som är soft on crime och vänsterflygeln drar till vänster även om invandringen – redan innan MP, V och C sagt sitt. Det är bra att Socialdemokraternas verkliga politik nu börjar blir synlig för väljarna. De har försökt ducka länge nog nu. Det här handlar i grund och botten om vilket Sverige vi vill ha. Socialdemokraternas farliga vänstersväng – eller ett land där varje generation kan få det bättre än den förra. Låt oss fortsätta göra Sverige rikare och tryggare.",36,146,553,735,"May 30, 2025 · 11:43 AM UTC",1199,200,
34,DWielowieyska,"Szczególnie litera Z jest tu symptomatyczna, biorąc pod uwagę fakt, że Karol Nawrocki zapowiedział wczoraj, że - wbrew wieloletniej narracji PiS, a zgodnie z narracją Kremla - Ukraina nigdy nie powinna się znaleźć w NATO.",84,81,881,1046,"May 23, 2025 · 5:22 AM UTC",221,35,
35,Jan34733995,"31.05.2025 r. - Ukraina. Trwają pochówki. Ukraińcy będą ekshumować szczątki Polaków, których sami pomordowali. Nam - odmawiają. Warunkiem dokonania ekshumacji jest postawienie na terytorium Polski pomników ukraińskim ludobójcom! Już my wam, swołoczy jedna, wybudujemy!",0,0,0,0,"May 31, 2025 · 10:59 AM UTC",268,34,
36,ChuSchu1,Beasts. Tyranny. How to destroy social cohesion in society 1.01. Forced mobilization Ukraine Ukraina Svpol,0,0,0,0,"May 31, 2025 · 10:59 AM UTC",106,15,
37,HALLONSA,Magdalena Andersson ägnar sig åt historierevisionism från talarstolen. Hon säger på S-konventet att hon direkt gjorde allt för Ukraina 2022. Det stämmer inte. Det lät snarare tvärt om från henne då..,2,28,3,33,"May 31, 2025 · 6:43 AM UTC",199,31,
38,zodermalm,"Tre år vid makten och @moderaterna har inte stängt gränserna, inte förbjudit tiggeri, inte börjat repatriera folk som inte ska vara här. Av paradigmskiftet blev intet. Men vi fick könsbyten på barn, polisstat och 100% fokus på Ukraina, Uganda what not 🤡",2,110,33,145,"May 30, 2025 · 5:31 AM UTC",253,42,
39,T87402Thor,"En hver som ønsker krigføring er ett ont menneske. Spiller ingen rolle om propaganda har fått en til å holde med Ukraina eller Russland. Ønsker man fortsatt krig, og t.o.m. involvere Norge i det, ja da er man stokk dum og ond!!",0,0,0,0,"May 31, 2025 · 10:58 AM UTC",227,42,
40,kyokkana38122,"Orpo ei tajua mistään mitään. Koko Ukraina on kohta venäjän huostassa, mutta Orpo kuvittelee, että Suomalaiset firmat lähtee ukrainan jälleenrakentamiseen. Höpö höpö. Venäjä päättää, tuleeko Suomesta ainoatakaan rakennusfirmaa, ukrainaan, ts, suurvenäjään.",0,0,0,0,"May 31, 2025 · 10:58 AM UTC",256,31,
41,LarsErikNyman25,"PUTININ MURHAYRITYKSEN TAKANA ILMEISESTI CIA, MI5, MI6, SBU, MOSSAD? - JA TIETOISIA YRITYKSESTÄ NATO, EU, RANSKA, BRITANNIA, SAKSA, UKRAINA, EHKÄ SUOMIKIN? newsweek.com/vladimir-putin-…",0,0,0,0,"May 31, 2025 · 10:57 AM UTC",185,22,
42,TarganiciKKj,Nigdy nie było takiego zjebania umysłowego w Polsce jak obecnie mają włodarze miast. Pierdolenie że to solidaryzowanie się z Ukrainą . My już tak zwariowaliśmy że ten solidaryzm przedkładany jest nad dobro Polski i Polaków. Hańba wam urzędasy.,0,1,0,1,"May 31, 2025 · 10:04 AM UTC",243,38,
43,LarchSky91060,Ukraina to kraj malwersacji I korupcji.,0,0,0,0,"May 31, 2025 · 10:56 AM UTC",39,6,
44,Manaphy20,"No Ukraina może mieć bardzo wielkie kłopoty jeśli Ci uchodźcy postanowią nie wrócić. Ale co ma płacenie niepracującym do dzietnosci? Chyba, ze takim, ktorzy nie pracują bo mają dzieci.",0,0,0,0,"May 31, 2025 · 10:56 AM UTC",184,29,
45,w12061966,Te pisoskie gnidy niedlugo pojada do swoich do kacapow a miedzy Polska a Ukraina nastanie przyjazn i pojednanie ! Bracia Ukranincy nie watpcie w nas !,0,0,0,0,"May 31, 2025 · 10:56 AM UTC",150,26,
46,Tas_es_Pats,"žēl tikai, ka nacinālie līdzskaņi nemaz nav spējīgi uz specoperāciju, jo šādus nekaunīgus marodierus nudien derētu pedagoģiskos nolūkos piesiet pie koka Ukrainā, kur krievu droni lido",0,0,0,0,"May 31, 2025 · 10:56 AM UTC",183,26,
47,ChangFrick,"Om vi bortser från de extrema elementen/individer som förekom i BSS-rörelsen på 80-talet och funderar mer över budskapet ”Bevara Sverige svenskt” så ser jag ärligt talat inte problemet. De som exempelvis stödjer Ukraina på olika sätt vill ju att det ska förbli ukrainskt, inte ryskt. De som vill rädda våtmarker vill bevara det som finns på plats i naturen, osv osv. Och den som vill bevara Sverige svenskt ger väl i grunden uttryck för en konservativ syn på samhället, alltså att man vill behålla och värna det som gör Sverige unikt? Den som invänder mot detta, vilket man självklart kan göra, får ju svara på vad Sverige ska vara istället - om inte svenskt? Och innan någon drar igång med konspirationsteorier, nej - det här inlägget handlar på inget sätt om att rehabilitera BSS-rörelsen (de hade förmodligen velat kicka ut mig med ur Sverige trots att jag är född här) utan jag är mer nyfiken på just ordalydelsen, dess betydelse och hur det uppfattas. Jag tror folk tänker väldigt olika saker när de hör frasen ”Bevara Sverige svensk”. Eller vad säger min svans?",9,77,118,204,"May 30, 2025 · 7:48 PM UTC",1067,183,
48,Minister_Prawdy,Ukraina coraz bliżej wojny domowej. Ludzie masowo wychodzą bronić każdego jednego przed hyclami.,14,401,93,508,"May 30, 2025 · 11:45 AM UTC",96,13,
49,BalliMarzec,"„#Ukraina jest bankrutem”. Czy Kijów ogłosi oficjalną niewypłacalność? Po raz pierwszy w historii zadłużenie zagraniczne Ukrainy przekroczyło 100% PKB, co w praktyce oznacza jej bankructwo.",1,4,1,6,"May 31, 2025 · 7:17 AM UTC",189,25,
50,DawidWildstein,"Kartka z kalendarza. Dokładnie trzy lata temu, w momencie potężnego kryzysu w Polsce, wywołanego milionami uchodźców z Ukrainy, w momencie, gdy Ukraina walczyła o życie, niszczona przez Rosję, a Polska była jednym z jej głównych sojuszników, Trzaskowski publicznie wyrażał nadzieję, że Unia zablokuje Polsce pieniądze z KPO. W takim momencie. Taki to fajny polityk i człowiek. Uśmiechnięty.",3,212,13,228,"May 30, 2025 · 6:13 PM UTC",390,57,
51,huan_tran106,"Bởi vậy trên thế giới này đã lợi dụng nước Mỹ cho lên giờ tt trump đã không cho phép bất cứ một quốc gia nào được lợi dụng nước Mỹ,EU+ÂU CHÂU,họ vẫn còn đang lợi dụng vào cuộc chiến Ukraina+Nga để họ trục lợi",0,0,0,0,"May 31, 2025 · 10:52 AM UTC",208,45,
52,Bob_Gedron,"Jeśli pół Europy i Kanada przyjęły od 10 do 15 mln Ukraińców to co się stanie z Ukrainą, przed którą po wojnie budują świetlane wizje odbudowy i przemiany w nowoczesny kraj? Otóż nam nie grozi katastrofa tylko przestańmy płacić pieniądze ludziom, którzy nie pracują. To wystarczy!",0,0,2,2,"May 31, 2025 · 10:52 AM UTC",280,46,
53,Load newest,Brak treści,0,0,0,0,,11,2,
54,timetowander,"Tu nie Ukraina, ale w Unii jesteśmy, więc te z gwiazdkami mają prawo być.",0,0,0,0,"May 31, 2025 · 10:51 AM UTC",73,14,
55,ZenekKwiatkows1,"31 maja 1997 r. podpisano „Traktat o przyjaźni, współpracy i partnerstwie między Ukrainą a Federacją Rosyjską”, który wraz z porozumieniami w sprawie warunków obecności",0,0,1,1,"May 31, 2025 · 10:51 AM UTC",168,24,
56,Skalinskalin,Dla uzupełnienia poprzedniego wpisu saldo wymiany handlowej z Ukrainą #handel #gospodarka,0,46,1,47,"May 31, 2025 · 7:26 AM UTC",89,11,
57,Stefan_Laurell,Trams med kortare arbetstid när någon som aspirerar på att leda landet bör ha huvudfokus att tala om försvar och Ukraina. Allt annat är inte viktigt nu. omni.se/a/o3OEkW,0,1,0,1,"May 31, 2025 · 10:50 AM UTC",169,28,
58,KSkogholt,Se på det pompøse fjolset. Han tror han er tapper og edel for å ha ødelagt Ukraina og Europa i tapende krig for amerikansk hegemoni. Jens Stoltenberg er den perfekte stormen av motbydelige egenskaper.,0,17,16,33,"May 31, 2025 · 1:45 AM UTC",200,34,
59,ChangFrick,"Om vi bortser från de extrema elementen/individer som förekom i BSS-rörelsen på 80-talet och funderar mer över budskapet ”Bevara Sverige svenskt” så ser jag ärligt talat inte problemet. De som exempelvis stödjer Ukraina på olika sätt vill ju att det ska förbli ukrainskt, inte ryskt. De som vill rädda våtmarker vill bevara det som finns på plats i naturen, osv osv. Och den som vill bevara Sverige svenskt ger väl i grunden uttryck för en konservativ syn på samhället, alltså att man vill behålla och värna det som gör Sverige unikt? Den som invänder mot detta, vilket man självklart kan göra, får ju svara på vad Sverige ska vara istället - om inte svenskt? Och innan någon drar igång med konspirationsteorier, nej - det här inlägget handlar på inget sätt om att rehabilitera BSS-rörelsen (de hade förmodligen velat kicka ut mig med ur Sverige trots att jag är född här) utan jag är mer nyfiken på just ordalydelsen, dess betydelse och hur det uppfattas. Jag tror folk tänker väldigt olika saker när de hör frasen ”Bevara Sverige svensk”. Eller vad säger min svans?",9,77,118,204,"May 30, 2025 · 7:48 PM UTC",1067,183,
60,UkrainaZ29938,Чекаю зс РФ🤗,0,0,0,0,"May 31, 2025 · 10:49 AM UTC",12,3,
61,EddiePersson1,Kristersson säger att vi lever i en farlig tid och det är rätt tack vare att hela EU förser Ukraina med vapen och nu senast vill Tyskarna använda Taurus missiler mot Moskva då är det jättestor risk för 3 världs kriget och som vanligt är det tyskarna som startar det.,0,3,2,5,"May 31, 2025 · 8:20 AM UTC",266,50,
62,LGXtwiit,"#Orpo mainostaa #Hesburger näköjään, vaikka sodan keskellä... #Ukraina",0,0,0,0,"May 31, 2025 · 10:49 AM UTC",70,8,
63,Bielsat_pl,"Rosyjski deputowany: Ukraina straci Odessę, Sumy, Charków... Andriej Kartapołow, szef Komitetu Obrony Dumy Państwowej Rosji, postanowił pogrozić palcem Ukrainie, jeśli ta ""nie zgodzi się na dyplomatyczne rozwiązanie konfliktu"": ""Warunki na Ukrainie pogarszają się z dnia na dzień. Dopóki histeryczny reżim Zełenskiego będzie zachowywał się jak rozpieszczona dziewczynka, zostaną bez Zaporoża, Dniepropietrowska, Sum, Charkowa, Odessy i Nikołajewa"" - oświadczył, co z zadowoleniem cytuje państwowa agencja TASS TASS",0,2,5,7,"May 31, 2025 · 9:43 AM UTC",514,66,
64,KompasTV,Macron Ancam China: Jauhkan Korea Utara dari Ukraina atau NATO Datangi Asia kompas.tv/internasional/5967…,1,8,0,9,"May 31, 2025 · 3:45 AM UTC",105,13,
65,IFyou_611,"Seorang wanita Ukraina berusia 80 tahun melafadzkan Dua Kalimah Syahadat masuk Islam di Ottawa, Kanada. Alhamdulillah ... semoga istiqamah, aamiin Allaahumma aamiin. 🤲🤍",0,42,0,42,"May 30, 2025 · 1:39 PM UTC",168,23,
66,by_ua_studium,W nowym #biuletynukrainski między innymi: ‍Polskie szkoły otwarte na ukraińskich uczniów Ukraińskie książki w polskich miastach Ukraińskie tanie linie lotnicze latają z Polski Zapraszamy do zapoznania się z biuletynem by-ua-studium.pl/biuletyn-uk… #ukraina,0,0,0,0,"May 31, 2025 · 10:47 AM UTC",256,31,
67,SwedishPM,"Vi lever i en farlig tid, med Putins krig mot Ukraina på ena sidan och risken för Trumps handelskrig på den andra. Då måste vi bygga Sverige starkare, för att skydda hushållens ekonomi och för att ha råd att stärka det svenska försvaret. I det läget väljer Socialdemokraterna att göra tvärtom – och gör den största vänstersvängen sedan löntagarfondernas tid. Det skulle göra vårt land både fattigare och farligare. Höjda skatter. Fler ska leva på bidrag. Svenskarna ska arbeta mindre. Det är en farlig vänstersväng. Och även om tonläget från S ibland är högt om hårdare tag mot kriminaliteten och minskad invandring, så lägger nu S-kongressen korten på bordet och drar vänsterut även där. Och då förblir Socialdemokraterna ett parti som är soft on crime och vänsterflygeln drar till vänster även om invandringen – redan innan MP, V och C sagt sitt. Det är bra att Socialdemokraternas verkliga politik nu börjar blir synlig för väljarna. De har försökt ducka länge nog nu. Det här handlar i grund och botten om vilket Sverige vi vill ha. Socialdemokraternas farliga vänstersväng – eller ett land där varje generation kan få det bättre än den förra. Låt oss fortsätta göra Sverige rikare och tryggare.",36,146,553,735,"May 30, 2025 · 11:43 AM UTC",1199,200,
68,DWielowieyska,"Szczególnie litera Z jest tu symptomatyczna, biorąc pod uwagę fakt, że Karol Nawrocki zapowiedział wczoraj, że - wbrew wieloletniej narracji PiS, a zgodnie z narracją Kremla - Ukraina nigdy nie powinna się znaleźć w NATO.",84,81,881,1046,"May 23, 2025 · 5:22 AM UTC",221,35,
69,DanielSlezaq,"(3) krajów UE w tym Polski z Ukrainą przy opracowywaniu strategii procesu pokojowego i budowanie przeciwwagi dla działań obecnej administracji USA. Zmiany w kraju mogą zostać wyhamowane a najpewniej zablokowane w przypadku niekorzystnego wyniku wyborczego. Ok. Ale mam nadzieję,",0,24,3,27,"May 30, 2025 · 11:18 AM UTC",278,39,
70,Jan34733995,"31.05.2025 r. - Ukraina. Trwają pochówki. Ukraińcy będą ekshumować szczątki Polaków, których sami pomordowali. Nam - odmawiają. Warunkiem dokonania ekshumacji jest postawienie na terytorium Polski pomników ukraińskim ludobójcom! Już my wam, swołoczy jedna, wybudujemy!",0,0,0,0,"May 31, 2025 · 10:59 AM UTC",268,34,
71,ChuSchu1,Beasts. Tyranny. How to destroy social cohesion in society 1.01. Forced mobilization Ukraine Ukraina Svpol,0,0,0,0,"May 31, 2025 · 10:59 AM UTC",106,15,
72,HALLONSA,Magdalena Andersson ägnar sig åt historierevisionism från talarstolen. Hon säger på S-konventet att hon direkt gjorde allt för Ukraina 2022. Det stämmer inte. Det lät snarare tvärt om från henne då..,2,28,3,33,"May 31, 2025 · 6:43 AM UTC",199,31,
73,zodermalm,"Tre år vid makten och @moderaterna har inte stängt gränserna, inte förbjudit tiggeri, inte börjat repatriera folk som inte ska vara här. Av paradigmskiftet blev intet. Men vi fick könsbyten på barn, polisstat och 100% fokus på Ukraina, Uganda what not 🤡",2,110,33,145,"May 30, 2025 · 5:31 AM UTC",253,42,
74,T87402Thor,"En hver som ønsker krigføring er ett ont menneske. Spiller ingen rolle om propaganda har fått en til å holde med Ukraina eller Russland. Ønsker man fortsatt krig, og t.o.m. involvere Norge i det, ja da er man stokk dum og ond!!",0,0,0,0,"May 31, 2025 · 10:58 AM UTC",227,42,
75,kyokkana38122,"Orpo ei tajua mistään mitään. Koko Ukraina on kohta venäjän huostassa, mutta Orpo kuvittelee, että Suomalaiset firmat lähtee ukrainan jälleenrakentamiseen. Höpö höpö. Venäjä päättää, tuleeko Suomesta ainoatakaan rakennusfirmaa, ukrainaan, ts, suurvenäjään.",0,0,0,0,"May 31, 2025 · 10:58 AM UTC",256,31,
76,LarsErikNyman25,"PUTININ MURHAYRITYKSEN TAKANA ILMEISESTI CIA, MI5, MI6, SBU, MOSSAD? - JA TIETOISIA YRITYKSESTÄ NATO, EU, RANSKA, BRITANNIA, SAKSA, UKRAINA, EHKÄ SUOMIKIN? newsweek.com/vladimir-putin-…",0,0,0,0,"May 31, 2025 · 10:57 AM UTC",185,22,
77,TarganiciKKj,Nigdy nie było takiego zjebania umysłowego w Polsce jak obecnie mają włodarze miast. Pierdolenie że to solidaryzowanie się z Ukrainą . My już tak zwariowaliśmy że ten solidaryzm przedkładany jest nad dobro Polski i Polaków. Hańba wam urzędasy.,0,1,0,1,"May 31, 2025 · 10:04 AM UTC",243,38,
78,LarchSky91060,Ukraina to kraj malwersacji I korupcji.,0,0,0,0,"May 31, 2025 · 10:56 AM UTC",39,6,
79,Manaphy20,"No Ukraina może mieć bardzo wielkie kłopoty jeśli Ci uchodźcy postanowią nie wrócić. Ale co ma płacenie niepracującym do dzietnosci? Chyba, ze takim, ktorzy nie pracują bo mają dzieci.",0,0,0,0,"May 31, 2025 · 10:56 AM UTC",184,29,
80,w12061966,Te pisoskie gnidy niedlugo pojada do swoich do kacapow a miedzy Polska a Ukraina nastanie przyjazn i pojednanie ! Bracia Ukranincy nie watpcie w nas !,0,0,0,0,"May 31, 2025 · 10:56 AM UTC",150,26,
81,Tas_es_Pats,"žēl tikai, ka nacinālie līdzskaņi nemaz nav spējīgi uz specoperāciju, jo šādus nekaunīgus marodierus nudien derētu pedagoģiskos nolūkos piesiet pie koka Ukrainā, kur krievu droni lido",0,0,0,0,"May 31, 2025 · 10:56 AM UTC",183,26,
