id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label
11,rydiis1,niin ukraina on nykyään ainoa sotilasmahti euroopassa ja sen maatalous tulee tuhomaan maatalouden muualta euroopasta,0,0,0,0,"May 31, 2025 · 1:56 PM UTC",116,15,
12,Tytus57259464,Od kiedy to Ukraina jest przyjaznym Polsce państwem ?,0,0,0,0,"May 31, 2025 · 1:55 PM UTC",53,9,
13,DienvidZiemelis,"Šeit ir viens nepārprotams pārspēks, kuru nevar okupēt, proti, Krievija, kurai ir atomieroči. Viņi var atļauties karu beigt jebkurā brīdī. Ukraina nevar vienkārši nolikt ieročus, jo NATO ir demonstrējis, ka ti no okupācijas neglābs, un atomieroču viņiem nav. Tik vienkārši tas ir.",0,0,1,1,"May 31, 2025 · 1:55 PM UTC",280,42,
14,SEdy5ma,Pendapatan Rusia dari penjualan minyak selama konflik Rusia-Ukraina.,0,0,0,0,"May 31, 2025 · 1:54 PM UTC",68,8,
15,IFyou_611,"Seorang wanita Ukraina berusia 80 tahun melafadzkan Dua Kalimah Syahadat masuk Islam di Ottawa, Kanada. Alhamdulillah ... semoga istiqamah, aamiin Allaahumma aamiin. 🤲🤍",0,64,1,65,"May 30, 2025 · 1:39 PM UTC",168,23,
16,TellervoM,"Holocaust ™ kyseenalaistamisen kieltolaki on eduskunnassa. Seuraavaksi voinemme odottaa Ukraina ™ kieltolakia, joka kieltää kertomasta totuutta sodasta Donbassissa.🥺 Päätoimittaja, Janus Putkonen, Lugansk, LPR – Donbass""",0,0,0,0,"May 31, 2025 · 1:53 PM UTC",220,25,
17,Load newest,Brak treści,0,0,0,0,,11,2,
18,DawidWildstein,"Kartka z kalendarza. Dokładnie trzy lata temu, w momencie potężnego kryzysu w Polsce, wywołanego milionami uchodźców z Ukrainy, w momencie, gdy Ukraina walczyła o życie, niszczona przez Rosję, a Polska była jednym z jej głównych sojuszników, Trzaskowski publicznie wyrażał nadzieję, że Unia zablokuje Polsce pieniądze z KPO. W takim momencie. Taki to fajny polityk i człowiek. Uśmiechnięty.",3,223,13,239,"May 30, 2025 · 6:13 PM UTC",390,57,
19,WbrewCenzurze,"#Ukraina. Scenariusze upadku Niezauważona w mediach nadających dla przeszła analiza... finansistów na temat możliwych scenariuszy zakończenia wojny na . Pewnie dlatego, że żaden z nich nie jest do zaakceptowania przez ""naszą"" propagandę.",0,0,1,1,"May 31, 2025 · 1:52 PM UTC",237,32,
20,Jo_niechciol,"Gwarantem polskiego bezpieczeństwa nie jest skorumpowana radziecka Ukraina, tylko NATO, pelikanie. Adios",0,0,0,0,"May 31, 2025 · 1:51 PM UTC",104,12,
21,krassenstein,"BREAKING - Biden gives powerful first speech since his cancer diagnoses. He looks strong and speaks with grace. ""Our politics have become so divided, so bitter. All the years I have been doing this I never thought we would get to this point. Our troops don’t wear a uniform that says ‘I’m a Democrat’ or ‘I’m a Republican’. It says ‘I’m an American!’""",179,2877,2636,5692,"May 30, 2025 · 3:11 PM UTC",351,63,
22,JesusChryslerII,"Tony - viva Ukraina viva Europe retweeted Jesus Chrysler @JesusChryslerII 22h 90 1,526 61 4,770",61,1526,90,1677,"May 30, 2025 · 3:47 PM UTC",95,15,
23,WadysawM,WŁADCY ŚWIATA Rosją nie rządzą Rosjanie ! Ukrainą ... Ukraińcy ! USA nie rządzą Amerykanie ! Polską nie rządzą Polacy !!,0,0,0,0,"May 31, 2025 · 1:50 PM UTC",120,21,
24,Stanley35117629,przestaliście odrywać zakrętki i się zrobiło zimno !!,0,0,0,0,"May 31, 2025 · 1:50 PM UTC",53,8,
25,Stanley35117629,no i pięknie !! ludzie obudźcie się !!!,0,0,0,0,"May 31, 2025 · 1:48 PM UTC",39,8,
26,MadchenTekkno,"Vad är det du ogillar så mycket med Sverige att vi måste utplånas? Samtidigt gäller Ukraina till ukrainska folket, Palestina (som inte ens finns) till palestinierna. Men Israel till judarna är FEL och Sverige åt svenskarna, nej hu! Hur tänker du egentligen?",1,8,6,15,"May 31, 2025 · 12:01 PM UTC",257,42,
27,Gabriel91192653,"Molim vas translate my comments Slabo pisem engleski, ali jako dobro govorim, vi AMERICKI NAROD, WATS A FUCK, TRUMP, pa taj nezna na Globusu pokazati gdje je Ukraina, ili nesto teze poput moje Domovine CROATIA ja sam sa 17 posao u rat 90tih, znam tocno da Izrael radi ratni zločin",0,0,0,0,"May 31, 2025 · 1:46 PM UTC",280,50,
28,Bojo100Bobo,"Vänta ngt sånt här, mina tankar går till nära och anhöriga. Dådet i sig är helt oacceptabelt man skall inte få använda eldhandvapen i en sådan här situation mot en minderårig. Ukraina! Vårt Sverige är värt att försvara.",0,0,0,0,"May 31, 2025 · 1:45 PM UTC",219,38,
29,StaVlb,"На одному із ключових напрямків, які контролює ОСУВ «Хортиця», знищили ворожий ЗРК малої дальності «Тор-М2» ЗРК малої дальності «Тор-М2» — призначений для завдань протиповітряної та протиракетної оборони, прикриття важливих військових об’єктів та наземних військ.",0,9,0,9,"May 31, 2025 · 1:06 PM UTC",263,34,
30,PulseOfUkraine,Момент удара беспилотника по заводу «Сплав» в Туле — 30 мая.,0,9,0,9,"May 31, 2025 · 1:44 PM UTC",60,11,
31,vegardso,"Det var vel Hans-Wilhelm Steinfeldt som uttalte det så treffende om Russernes atomvåpentrusler: «De er dumme, men ikke idioter!» De i Putins krets liker sin luksus, og vet alt vil forsvinne hvis de sparker i gang en krig der de får større muskler enn Ukraina å hanskes med.",0,0,1,1,"May 31, 2025 · 1:45 PM UTC",273,48,
32,KentAnder,Spørsmål til putinbrigaden: Har russland angrepet Sverige og Finland - de nye medlemmene av NATO? Nei. Har de straffet Sverige og Finland for dette? Nei. Har de angrepet Ukraina som IKKE er medlem av NATO? JA. Tenk gjennom observerbare fakta og kom med forklaringer.,0,0,0,0,"May 31, 2025 · 1:44 PM UTC",266,44,
33,vicharadotid,"vichara.id/opini/jerman-kiri… Jerman memilih jalur yang penuh tantangan—mengokohkan dukungan terhadap Ukraina, bukan hanya dengan suplai senjata jarak jauh dan amunisi, tapi juga dengan pembangunan kapasitas produksi militer langsung di wilayah Ukraina.",0,1,0,1,"May 31, 2025 · 1:43 PM UTC",253,30,
34,DenisDanilovL,"Илон Маск решил публично закрепить отношения с ФСБ и объявил о коллаборации с Павлом Дуровым. Маск разместит свой ИИ ""Grok"" в телеграм-чатботе. Думаю, это значительно упростит жизнь агентам ФСБ, которые теперь смогут использовать ИИ для анализа каналов и чатов в поиске неугодных. То, что Павел Дуров является агентом ФСБ, окончательно подтвердилось на днях, когда стало известно о его вмешательстве в выборы президента Румынии — разумеется, на стороне пророссийского кандидата. Напомню также, что Grok — это тот самый скандальный ИИ, который критиковал Трампа и Маска, несмотря на прямые запреты, прописанные в его коде. Очень интересно будет спросить у телеграм-бота Grok, когда он получит доступ к внутренней информации, что он думает о связях с ФСБ Илона Маска и Павла Дурова.",0,28,3,31,"May 31, 2025 · 7:30 AM UTC",780,118,
35,LaraAmmendola5,stiamo ancora ridendo . L'#Ukraina ha vinto la guerra e TUTTI AL MARE . Grazie Fubini io preferisco la #LapponiaRussa . Peracottari,0,0,0,0,"May 31, 2025 · 1:41 PM UTC",131,22,
36,laczynaskobieca,"Reprezentacja Polski U19 wygrywa towarzyski mecz z Ukrainą! Bramki dla naszej drużyny zdobyły: Weronika Araśniewicz, Krystyna Flis, Paulina Guzik, Julia Przybył oraz Aleksandra Bogucka.",0,3,1,4,"May 31, 2025 · 1:38 PM UTC",185,24,
37,JackMotylewski,Sojusz z kim z Zachodem? A Kolega wie ile ten zachód zużywa gazu a ile może zmagazynować? Ukraina ma większe magazyny gazu niż cały Zachód razem wzięty.,0,0,0,0,"May 31, 2025 · 2:00 PM UTC",152,27,
38,stisse1115361,Ukraina är ett land i kris i vårt närområde. Varför ger vi bidrag till arabiska länder när det finns oljemiljardinkomster i området? Varför ger vi bidrag till kärnvapenländer tex Indien och Pakistan?,0,0,0,0,"May 31, 2025 · 2:00 PM UTC",199,32,
39,Gabriel91192653,"For my brave sisters, in Ukraina ARMY, SLAVA UKRAINI",0,0,0,0,"May 31, 2025 · 1:59 PM UTC",52,9,
40,truthblower2022,"Idź trochę poczytaj historii bo widzę że całkiem ci się myli ;* Przewrót o którym mówię to majdan (a były kilka krotnie próby przed tym). A ludność na Ukrainie przy granicy z Rosją miała więcej wspólnego z Rosją niż Ukrainą. I to oni byli właśnie po majdanie prześladowani, prze..",0,0,1,1,"May 31, 2025 · 1:58 PM UTC",280,49,
41,grok,"Hej, w takim teoretycznym scenariuszu, jeśli ukraińscy mężczyźni zostaliby przymusowo odesłani do Ukrainy, najprawdopodobniej zostaliby wcieleni do wojska, szczególnie jeśli mają 18-60 lat i są zdolni do służby. Ukraina intensyfikuje mobilizację, obniżając wiek poboru do 25 lat i ograniczając usługi konsularne dla mężczyzn za granicą, by skłonić ich do powrotu. Nie ma dowodów, by odsyłano ich z powrotem do Polski – raczej trafiliby do armii, choć niektórzy mogą otrzymać zwolnienia (np. z powodów medycznych lub rodzinnych) lub role niebojowe. Jednak Polska raczej nie zgodziłaby się na przymusowe odsyłanie, szanując prawo wyboru. Temat jest wrażliwy i budzi etyczne pytania.",0,0,0,0,"May 31, 2025 · 1:58 PM UTC",680,98,
42,vicharadotid,"vichara.id/opini/jerman-kiri… Jerman memilih jalur yang penuh tantangan—mengokohkan dukungan terhadap Ukraina, bukan hanya dengan suplai senjata jarak jauh dan amunisi, tapi juga dengan pembangunan kapasitas produksi militer langsung di wilayah Ukraina.",0,1,0,1,"May 31, 2025 · 1:43 PM UTC",253,30,
43,Marsjanin12345,Nie ma Ukraińskiego . Jest Rosyjski to jak mówią Ukraińcy to niechlujny Rosyjski . Ale czego spodziewać się po nich . Izrael i Ukraina to są sztuczne twory .,0,0,0,0,"May 31, 2025 · 1:58 PM UTC",157,29,
44,SisuVittu,"Trump epäili Zelenskyn ja Alexander Stubbin henkisiä kykyjä ""Venäjä on paljon suurempi ja vahvempi sotilaallisesti. Jos olet älykäs, et sekaannu tällaiseen sotaan"" #AlexanderStubb #Turpo #Suomi #Ukraina #Stubb",3,31,1,35,"Apr 18, 2025 · 8:02 AM UTC",209,27,
45,laczynaskobieca,"Reprezentacja Polski U19 wygrywa towarzyski mecz z Ukrainą! Bramki dla naszej drużyny zdobyły: Weronika Araśniewicz, Krystyna Flis, Paulina Guzik, Julia Przybył oraz Aleksandra Bogucka.",0,3,1,4,"May 31, 2025 · 1:38 PM UTC",185,24,
46,Vairacaan70,"A dlaczego ma być ograniczony? To tylko kwestia negocjacji i umów. Ukraina nie jest w UE, a ich zboże zalewa całą Europę.",0,0,0,0,"May 31, 2025 · 1:56 PM UTC",121,22,
47,rydiis1,niin ukraina on nykyään ainoa sotilasmahti euroopassa ja sen maatalous tulee tuhomaan maatalouden muualta euroopasta,0,0,0,0,"May 31, 2025 · 1:56 PM UTC",116,15,
48,Tytus57259464,Od kiedy to Ukraina jest przyjaznym Polsce państwem ?,0,0,0,0,"May 31, 2025 · 1:55 PM UTC",53,9,
49,DienvidZiemelis,"Šeit ir viens nepārprotams pārspēks, kuru nevar okupēt, proti, Krievija, kurai ir atomieroči. Viņi var atļauties karu beigt jebkurā brīdī. Ukraina nevar vienkārši nolikt ieročus, jo NATO ir demonstrējis, ka ti no okupācijas neglābs, un atomieroču viņiem nav. Tik vienkārši tas ir.",0,0,1,1,"May 31, 2025 · 1:55 PM UTC",280,42,
50,SEdy5ma,Pendapatan Rusia dari penjualan minyak selama konflik Rusia-Ukraina.,0,0,0,0,"May 31, 2025 · 1:54 PM UTC",68,8,
51,IFyou_611,"Seorang wanita Ukraina berusia 80 tahun melafadzkan Dua Kalimah Syahadat masuk Islam di Ottawa, Kanada. Alhamdulillah ... semoga istiqamah, aamiin Allaahumma aamiin. 🤲🤍",0,64,1,65,"May 30, 2025 · 1:39 PM UTC",168,23,
52,TellervoM,"Holocaust ™ kyseenalaistamisen kieltolaki on eduskunnassa. Seuraavaksi voinemme odottaa Ukraina ™ kieltolakia, joka kieltää kertomasta totuutta sodasta Donbassissa.🥺 Päätoimittaja, Janus Putkonen, Lugansk, LPR – Donbass""",0,0,0,0,"May 31, 2025 · 1:53 PM UTC",220,25,
53,Load newest,Brak treści,0,0,0,0,,11,2,
54,DawidWildstein,"Kartka z kalendarza. Dokładnie trzy lata temu, w momencie potężnego kryzysu w Polsce, wywołanego milionami uchodźców z Ukrainy, w momencie, gdy Ukraina walczyła o życie, niszczona przez Rosję, a Polska była jednym z jej głównych sojuszników, Trzaskowski publicznie wyrażał nadzieję, że Unia zablokuje Polsce pieniądze z KPO. W takim momencie. Taki to fajny polityk i człowiek. Uśmiechnięty.",3,223,13,239,"May 30, 2025 · 6:13 PM UTC",390,57,
55,WbrewCenzurze,"#Ukraina. Scenariusze upadku Niezauważona w mediach nadających dla przeszła analiza... finansistów na temat możliwych scenariuszy zakończenia wojny na . Pewnie dlatego, że żaden z nich nie jest do zaakceptowania przez ""naszą"" propagandę.",0,0,1,1,"May 31, 2025 · 1:52 PM UTC",237,32,
56,Jo_niechciol,"Gwarantem polskiego bezpieczeństwa nie jest skorumpowana radziecka Ukraina, tylko NATO, pelikanie. Adios",0,0,0,0,"May 31, 2025 · 1:51 PM UTC",104,12,
57,krassenstein,"BREAKING - Biden gives powerful first speech since his cancer diagnoses. He looks strong and speaks with grace. ""Our politics have become so divided, so bitter. All the years I have been doing this I never thought we would get to this point. Our troops don’t wear a uniform that says ‘I’m a Democrat’ or ‘I’m a Republican’. It says ‘I’m an American!’""",179,2877,2636,5692,"May 30, 2025 · 3:11 PM UTC",351,63,
58,JesusChryslerII,"Tony - viva Ukraina viva Europe retweeted Jesus Chrysler @JesusChryslerII 22h 90 1,529 61 4,773",61,1529,90,1680,"May 30, 2025 · 3:47 PM UTC",95,15,
59,WadysawM,WŁADCY ŚWIATA Rosją nie rządzą Rosjanie ! Ukrainą ... Ukraińcy ! USA nie rządzą Amerykanie ! Polską nie rządzą Polacy !!,0,0,0,0,"May 31, 2025 · 1:50 PM UTC",120,21,
60,Stanley35117629,przestaliście odrywać zakrętki i się zrobiło zimno !!,0,0,0,0,"May 31, 2025 · 1:50 PM UTC",53,8,
61,Stanley35117629,no i pięknie !! ludzie obudźcie się !!!,0,0,0,0,"May 31, 2025 · 1:48 PM UTC",39,8,
62,MadchenTekkno,"Vad är det du ogillar så mycket med Sverige att vi måste utplånas? Samtidigt gäller Ukraina till ukrainska folket, Palestina (som inte ens finns) till palestinierna. Men Israel till judarna är FEL och Sverige åt svenskarna, nej hu! Hur tänker du egentligen?",1,8,6,15,"May 31, 2025 · 12:01 PM UTC",257,42,
63,Gabriel91192653,"Molim vas translate my comments Slabo pisem engleski, ali jako dobro govorim, vi AMERICKI NAROD, WATS A FUCK, TRUMP, pa taj nezna na Globusu pokazati gdje je Ukraina, ili nesto teze poput moje Domovine CROATIA ja sam sa 17 posao u rat 90tih, znam tocno da Izrael radi ratni zločin",0,0,0,0,"May 31, 2025 · 1:46 PM UTC",280,50,
64,Bojo100Bobo,"Vänta ngt sånt här, mina tankar går till nära och anhöriga. Dådet i sig är helt oacceptabelt man skall inte få använda eldhandvapen i en sådan här situation mot en minderårig. Ukraina! Vårt Sverige är värt att försvara.",0,0,0,0,"May 31, 2025 · 1:45 PM UTC",219,38,
65,StaVlb,"На одному із ключових напрямків, які контролює ОСУВ «Хортиця», знищили ворожий ЗРК малої дальності «Тор-М2» ЗРК малої дальності «Тор-М2» — призначений для завдань протиповітряної та протиракетної оборони, прикриття важливих військових об’єктів та наземних військ.",0,9,0,9,"May 31, 2025 · 1:06 PM UTC",263,34,
66,PulseOfUkraine,Момент удара беспилотника по заводу «Сплав» в Туле — 30 мая.,0,9,0,9,"May 31, 2025 · 1:44 PM UTC",60,11,
67,vegardso,"Det var vel Hans-Wilhelm Steinfeldt som uttalte det så treffende om Russernes atomvåpentrusler: «De er dumme, men ikke idioter!» De i Putins krets liker sin luksus, og vet alt vil forsvinne hvis de sparker i gang en krig der de får større muskler enn Ukraina å hanskes med.",0,0,1,1,"May 31, 2025 · 1:45 PM UTC",273,48,
68,KentAnder,Spørsmål til putinbrigaden: Har russland angrepet Sverige og Finland - de nye medlemmene av NATO? Nei. Har de straffet Sverige og Finland for dette? Nei. Har de angrepet Ukraina som IKKE er medlem av NATO? JA. Tenk gjennom observerbare fakta og kom med forklaringer.,0,0,0,0,"May 31, 2025 · 1:44 PM UTC",266,44,
69,vicharadotid,"vichara.id/opini/jerman-kiri… Jerman memilih jalur yang penuh tantangan—mengokohkan dukungan terhadap Ukraina, bukan hanya dengan suplai senjata jarak jauh dan amunisi, tapi juga dengan pembangunan kapasitas produksi militer langsung di wilayah Ukraina.",0,1,0,1,"May 31, 2025 · 1:43 PM UTC",253,30,
70,DenisDanilovL,"Илон Маск решил публично закрепить отношения с ФСБ и объявил о коллаборации с Павлом Дуровым. Маск разместит свой ИИ ""Grok"" в телеграм-чатботе. Думаю, это значительно упростит жизнь агентам ФСБ, которые теперь смогут использовать ИИ для анализа каналов и чатов в поиске неугодных. То, что Павел Дуров является агентом ФСБ, окончательно подтвердилось на днях, когда стало известно о его вмешательстве в выборы президента Румынии — разумеется, на стороне пророссийского кандидата. Напомню также, что Grok — это тот самый скандальный ИИ, который критиковал Трампа и Маска, несмотря на прямые запреты, прописанные в его коде. Очень интересно будет спросить у телеграм-бота Grok, когда он получит доступ к внутренней информации, что он думает о связях с ФСБ Илона Маска и Павла Дурова.",0,28,3,31,"May 31, 2025 · 7:30 AM UTC",780,118,
71,LaraAmmendola5,stiamo ancora ridendo . L'#Ukraina ha vinto la guerra e TUTTI AL MARE . Grazie Fubini io preferisco la #LapponiaRussa . Peracottari,0,0,0,0,"May 31, 2025 · 1:41 PM UTC",131,22,
72,laczynaskobieca,"Reprezentacja Polski U19 wygrywa towarzyski mecz z Ukrainą! Bramki dla naszej drużyny zdobyły: Weronika Araśniewicz, Krystyna Flis, Paulina Guzik, Julia Przybył oraz Aleksandra Bogucka.",0,3,1,4,"May 31, 2025 · 1:38 PM UTC",185,24,
73,SerdecznyMati,Ukraina to dawna polska kolonia? Cóż to za kolonia z której wywodzą się polscy Hetmani?,0,0,0,0,"May 31, 2025 · 2:01 PM UTC",87,15,
74,JackMotylewski,Sojusz z kim z Zachodem? A Kolega wie ile ten zachód zużywa gazu a ile może zmagazynować? Ukraina ma większe magazyny gazu niż cały Zachód razem wzięty.,0,0,0,0,"May 31, 2025 · 2:00 PM UTC",152,27,
75,stisse1115361,Ukraina är ett land i kris i vårt närområde. Varför ger vi bidrag till arabiska länder när det finns oljemiljardinkomster i området? Varför ger vi bidrag till kärnvapenländer tex Indien och Pakistan?,0,0,0,0,"May 31, 2025 · 2:00 PM UTC",199,32,
76,Gabriel91192653,"For my brave sisters, in Ukraina ARMY, SLAVA UKRAINI",0,0,0,0,"May 31, 2025 · 1:59 PM UTC",52,9,
77,truthblower2022,"Idź trochę poczytaj historii bo widzę że całkiem ci się myli ;* Przewrót o którym mówię to majdan (a były kilka krotnie próby przed tym). A ludność na Ukrainie przy granicy z Rosją miała więcej wspólnego z Rosją niż Ukrainą. I to oni byli właśnie po majdanie prześladowani, prze..",0,0,1,1,"May 31, 2025 · 1:58 PM UTC",280,49,
78,grok,"Hej, w takim teoretycznym scenariuszu, jeśli ukraińscy mężczyźni zostaliby przymusowo odesłani do Ukrainy, najprawdopodobniej zostaliby wcieleni do wojska, szczególnie jeśli mają 18-60 lat i są zdolni do służby. Ukraina intensyfikuje mobilizację, obniżając wiek poboru do 25 lat i ograniczając usługi konsularne dla mężczyzn za granicą, by skłonić ich do powrotu. Nie ma dowodów, by odsyłano ich z powrotem do Polski – raczej trafiliby do armii, choć niektórzy mogą otrzymać zwolnienia (np. z powodów medycznych lub rodzinnych) lub role niebojowe. Jednak Polska raczej nie zgodziłaby się na przymusowe odsyłanie, szanując prawo wyboru. Temat jest wrażliwy i budzi etyczne pytania.",0,0,0,0,"May 31, 2025 · 1:58 PM UTC",680,98,
79,vicharadotid,"vichara.id/opini/jerman-kiri… Jerman memilih jalur yang penuh tantangan—mengokohkan dukungan terhadap Ukraina, bukan hanya dengan suplai senjata jarak jauh dan amunisi, tapi juga dengan pembangunan kapasitas produksi militer langsung di wilayah Ukraina.",0,1,0,1,"May 31, 2025 · 1:43 PM UTC",253,30,
80,Marsjanin12345,Nie ma Ukraińskiego . Jest Rosyjski to jak mówią Ukraińcy to niechlujny Rosyjski . Ale czego spodziewać się po nich . Izrael i Ukraina to są sztuczne twory .,0,0,0,0,"May 31, 2025 · 1:58 PM UTC",157,29,
81,SisuVittu,"Trump epäili Zelenskyn ja Alexander Stubbin henkisiä kykyjä ""Venäjä on paljon suurempi ja vahvempi sotilaallisesti. Jos olet älykäs, et sekaannu tällaiseen sotaan"" #AlexanderStubb #Turpo #Suomi #Ukraina #Stubb",3,31,1,35,"Apr 18, 2025 · 8:02 AM UTC",209,27,
82,laczynaskobieca,"Reprezentacja Polski U19 wygrywa towarzyski mecz z Ukrainą! Bramki dla naszej drużyny zdobyły: Weronika Araśniewicz, Krystyna Flis, Paulina Guzik, Julia Przybył oraz Aleksandra Bogucka.",0,3,1,4,"May 31, 2025 · 1:38 PM UTC",185,24,
83,Vairacaan70,"A dlaczego ma być ograniczony? To tylko kwestia negocjacji i umów. Ukraina nie jest w UE, a ich zboże zalewa całą Europę.",0,0,0,0,"May 31, 2025 · 1:56 PM UTC",121,22,
84,rydiis1,niin ukraina on nykyään ainoa sotilasmahti euroopassa ja sen maatalous tulee tuhomaan maatalouden muualta euroopasta,0,0,0,0,"May 31, 2025 · 1:56 PM UTC",116,15,
85,Tytus57259464,Od kiedy to Ukraina jest przyjaznym Polsce państwem ?,0,0,0,0,"May 31, 2025 · 1:55 PM UTC",53,9,
86,DienvidZiemelis,"Šeit ir viens nepārprotams pārspēks, kuru nevar okupēt, proti, Krievija, kurai ir atomieroči. Viņi var atļauties karu beigt jebkurā brīdī. Ukraina nevar vienkārši nolikt ieročus, jo NATO ir demonstrējis, ka ti no okupācijas neglābs, un atomieroču viņiem nav. Tik vienkārši tas ir.",0,0,1,1,"May 31, 2025 · 1:55 PM UTC",280,42,
87,SEdy5ma,Pendapatan Rusia dari penjualan minyak selama konflik Rusia-Ukraina.,0,0,0,0,"May 31, 2025 · 1:54 PM UTC",68,8,
88,Load newest,Brak treści,0,0,0,0,,11,2,
89,IFyou_611,"Seorang wanita Ukraina berusia 80 tahun melafadzkan Dua Kalimah Syahadat masuk Islam di Ottawa, Kanada. Alhamdulillah ... semoga istiqamah, aamiin Allaahumma aamiin. 🤲🤍",0,64,1,65,"May 30, 2025 · 1:39 PM UTC",168,23,
90,TellervoM,"Holocaust ™ kyseenalaistamisen kieltolaki on eduskunnassa. Seuraavaksi voinemme odottaa Ukraina ™ kieltolakia, joka kieltää kertomasta totuutta sodasta Donbassissa.🥺 Päätoimittaja, Janus Putkonen, Lugansk, LPR – Donbass""",0,0,0,0,"May 31, 2025 · 1:53 PM UTC",220,25,
91,DawidWildstein,"Kartka z kalendarza. Dokładnie trzy lata temu, w momencie potężnego kryzysu w Polsce, wywołanego milionami uchodźców z Ukrainy, w momencie, gdy Ukraina walczyła o życie, niszczona przez Rosję, a Polska była jednym z jej głównych sojuszników, Trzaskowski publicznie wyrażał nadzieję, że Unia zablokuje Polsce pieniądze z KPO. W takim momencie. Taki to fajny polityk i człowiek. Uśmiechnięty.",3,223,13,239,"May 30, 2025 · 6:13 PM UTC",390,57,
92,WbrewCenzurze,"#Ukraina. Scenariusze upadku Niezauważona w mediach nadających dla przeszła analiza... finansistów na temat możliwych scenariuszy zakończenia wojny na . Pewnie dlatego, że żaden z nich nie jest do zaakceptowania przez ""naszą"" propagandę.",0,0,1,1,"May 31, 2025 · 1:52 PM UTC",237,32,
93,Jo_niechciol,"Gwarantem polskiego bezpieczeństwa nie jest skorumpowana radziecka Ukraina, tylko NATO, pelikanie. Adios",0,0,0,0,"May 31, 2025 · 1:51 PM UTC",104,12,
94,krassenstein,"BREAKING - Biden gives powerful first speech since his cancer diagnoses. He looks strong and speaks with grace. ""Our politics have become so divided, so bitter. All the years I have been doing this I never thought we would get to this point. Our troops don’t wear a uniform that says ‘I’m a Democrat’ or ‘I’m a Republican’. It says ‘I’m an American!’""",179,2877,2637,5693,"May 30, 2025 · 3:11 PM UTC",351,63,
