id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label
12,HalliGa1026791,"Aš kalbu apie realų saugumą, o ne apie menamą. Ukraina nepuolė kavapų",0,0,0,0,"May 31, 2025 · 10:23 AM UTC",69,12,
13,dwolosiuk,"Rosja kupiła lasery bojowe od Chin, do walki z ukraińskimi bezzałogowymi statkami powietrznymi. Skuteczny zasięg rażenia UAV wynosi do 1,5 km; Oszałamiająca optyka do 3 km; Przechwytywanie radaru do 5 km; Czas wdrożenia systemu do 5 minut. Źródło: Ukraina Online",0,2,0,2,"May 31, 2025 · 10:14 AM UTC",262,40,
14,ChangFrick,"Om vi bortser från de extrema elementen/individer som förekom i BSS-rörelsen på 80-talet och funderar mer över budskapet ”Bevara Sverige svenskt” så ser jag ärligt talat inte problemet. De som exempelvis stödjer Ukraina på olika sätt vill ju att det ska förbli ukrainskt, inte ryskt. De som vill rädda våtmarker vill bevara det som finns på plats i naturen, osv osv. Och den som vill bevara Sverige svenskt ger väl i grunden uttryck för en konservativ syn på samhället, alltså att man vill behålla och värna det som gör Sverige unikt? Den som invänder mot detta, vilket man självklart kan göra, får ju svara på vad Sverige ska vara istället - om inte svenskt? Och innan någon drar igång med konspirationsteorier, nej - det här inlägget handlar på inget sätt om att rehabilitera BSS-rörelsen (de hade förmodligen velat kicka ut mig med ur Sverige trots att jag är född här) utan jag är mer nyfiken på just ordalydelsen, dess betydelse och hur det uppfattas. Jag tror folk tänker väldigt olika saker när de hör frasen ”Bevara Sverige svensk”. Eller vad säger min svans?",8,74,113,195,"May 30, 2025 · 7:48 PM UTC",1067,183,
15,sjakhaaheim,"Det er godt gjort å gi NATO skylden for at Putin «ikke hadde noe annet valg» enn å invadere, okkupere og bombe et annet naboland. Det er også godt gjort å være imot å hjelpe Ukraina, som forsvarer seg mot et folkerettsstridig angrep.",0,0,0,0,"May 31, 2025 · 10:20 AM UTC",233,43,
16,DanielSlezaq,"(3) krajów UE w tym Polski z Ukrainą przy opracowywaniu strategii procesu pokojowego i budowanie przeciwwagi dla działań obecnej administracji USA. Zmiany w kraju mogą zostać wyhamowane a najpewniej zablokowane w przypadku niekorzystnego wyniku wyborczego. Ok. Ale mam nadzieję,",0,23,3,26,"May 30, 2025 · 11:18 AM UTC",278,39,
17,SergiyUkraina,Під час війни такі речі є ворожа діяльність...,0,0,0,0,"May 31, 2025 · 10:18 AM UTC",46,8,
18,Load newest,Brak treści,0,0,0,0,,11,2,
19,KulisMarcis,"Šodien , mani lasītāji, vēlos uzrakstīt Jums lūgumu. Šo lapu stoprussians es, Mārcis Kūlis, aizsāku 2022.gadā kā protestu pret krievu iebrukumu Ukrainā un pret vispārējo lienošo Latvijas rusifikāciju, kuru īsteno mūsu zemes Latvijas okupantu pēcteči un civilokupanti ar mērķi pārņemt varu vai vismaz sekmēt putina tanku komfortablu ienākšanu. Es esmu bijis maksimāli ass un nežēlīgs pret katru krievu rašisma izpaudumu, kas nonācis sabiedriskajā redzes laukā. Par to esmu apsmiets un klasificēts gan Ingas Spriņģes, gan Sandras Veinbergas, gan žurnāla ""Ir"" slejās kā nacionālists , agresīvais, rusofobs un tml. Tieši tādēļ atkārtoju vēlreiz: mans zelts ir mana tauta! Mana tauta ir latvieši , kuru tiesības un intereses esmu aizstāvējis un aizstāvēšu, kamēr pukstēs mana sirds. Bet dzīvojot Rīgā un saskaroties ar šeit valdošo rašisma agresiju, rusifikācijas līmeni un manas tautas apspiestību, es nevaru palikt tikai blogeris ir jādara mūsu nacionālās lietas reālpolitikā - tādēļ es startēju uz Rīgas domi no Nacionālās Apvienības listes, kurā esmu Nr.29. Lūgums jums katram : ja vēlaties, lai es tieku ievēlēts domē un tur dodu pa pirkstiem iespējamajam rosļikov- šleser Rīgas revanšistiskajam rusifikācijas režīmam, TAD BALSOJIET PAR MANI UN IELIECIET MAN + , jo tikai tā es no 29.vietas varu iekļūt to 13 deputātu sarakstā, kurus prognozē Nacionālajai Apvienībai Ar cieņu un pateicībā par atbalstu Mārcis Kūlis Rīgas domes deputāta kandidāts. 2025",0,2,1,3,"May 31, 2025 · 9:28 AM UTC",1451,216,
20,nexta_polska,"🤡 Łysy Niebieńzia (ambasador Rosji przy ONZ) oznajmił, że Rosja gotowa jest walczyć z Ukrainą wiecznie. Dodał, że Ukraina ma wybór: „pokój w wyniku negocjacji albo nieuchronna klęska na polu bitwy”. Najtrudniejsze? Nie parsknąć śmiechem.",0,7,1,8,"May 31, 2025 · 6:51 AM UTC",237,35,
21,LatviesuU,"Palīdzējām vienībai, kur dien latvieši, ar kvadracikla remontu. Vēl vajag salabot citu latviešu volontieru sagādāto WV Caddy. ~ 300 euro.",0,3,0,3,"May 31, 2025 · 10:18 AM UTC",137,20,
22,UkrainiecPL,"W Polsce ostatecznie odrodził się antyukraiński rasizm — ten sam, który przez wieki był częścią szlacheckiej, a później polskiej dominacji nad Ukrainą, gdy ta była największą kolonią Rzeczypospolitej. I to właśnie ten kolonialny odruch, pogarda dla poddanych, ostatecznie Rzeczpospolitą zgubił. Polska — obok Rosji, Węgier i Rumunii — ma kolonialną przeszłość wobec dzisiejszej Ukrainy i Ukraińców. To było wpisane w jej historię i kulturę, w język elit, w sposób myślenia o „kresach”, o „ludziach ze wschodu”. Ale w przeciwieństwie do tych krajów, w Polsce był Jerzy Giedroyć — człowiek, który odważył się przeciąć ten kolonialny splot. Przekreślił go, wyrzekł się imperialnego myślenia, wskazał inną drogę: pojednanie, partnerstwo, wolność narodów. Ale kto dziś przypomina Giedroycia? Dziś wraca duch sarmackiego panowania — w nowoczesnym garniturze, z frazesami o „suwerenności”, „realizmie geopolitycznym”, „zagrożeniu z Kijowa”. Ale to wciąż ta sama pogarda. Ten sam imperialny ton. Ta sama choroba. I to nie może być droga Polski — to droga Putina. To droga Orbána. Dziś Nawrocki kończy kampanię pod kłamliwym pomnikiem w Domostawie. Bo przecież trzeba jeszcze raz zagrać Wołyniem. Trzeba wypowiedzieć magiczne zaklęcie „Bandera”. Trzeba wytworzyć wrażenie, że Ukraina znów zagraża. Przez to, że Ukraińcy są obok. I nie chodzi tu naprawdę o historię. Tak jak nie chodziło o nią komunistom, którzy w PRL stworzyli wygodną opowieść o „banderowskim zagrożeniu” — dziś powtarzaną bezmyślnie przez „patriotów” wychowanych na lekturach milicji obywatelskiej i PZPR. Chodzi o coś zupełnie innego: o poczucie wyższości. O władzę nad narracją. O prawo do upokarzania. Przecież to nie Bandera dziś dla Polaków jest sąsiadem, kolegą czy sprzedawcą w sklepie. Chodzi o to, by poczuć się lepszym od sąsiada, który nie ma polskiego paszportu. Który nie ma głosu. To nie historia. To kolonialny odruch. To instynkt panowania. I to prowadzi nas w bardzo złym kierunku. Jeszcze kilka dni temu Nawrocki mówił, że „Polska nie będzie zapleczem gospodarczym Ukrainy”. Dziś kończy kampanię pod pomnikiem, którego jedynym celem jest podsycać resentymenty, rozniecać nienawiść, przypominać, kto tu „rządzi” pamięcią. To nie jest tylko zabieg kampanijny. To sygnał dla tych, którzy chcą, by Polska znowu była „panami”, a Ukraina — „chamami”. Nie jestem naiwny. Wiem, że polityka to często gra na emocjach. Ale boli, że w Polsce, która tak szeroko otworzyła serca i domy dla Ukraińców w 2022 roku, ci sami ludzie dziś słyszą, że są ciężarem. Problemem. Zagrożeniem. To wszystko — odrzucenie Giedroycia, grzanie Wołyniem, szydzenie z migrantów, wzrost ksenofobii — prowadzi nas na bardzo ciemną drogę.I kto wie, czy nie właśnie na tę samą, na której kiedyś zgubiliśmy Rzeczpospolitą.",9,64,213,286,"May 30, 2025 · 4:04 PM UTC",2762,416,
23,zyczen_7,Może dzięki temu nie musimy jeszcze żreć gruzu w ramach solidarności z walczącą również za nas Ukrainą?,0,0,0,0,"May 31, 2025 · 10:17 AM UTC",103,17,
24,realJariLeino,"USA valmistautuu sotaan Kiinaa vastaan Taiwanista. Ukraina tai Eurooppa eivät jatkossakaan tule olemaan USA:lle se tärkein alue (vaan 1. Israel 2. Taiwan), ja kahden rintaman sotaan eivät rahkeet enää riitä. Ihan presidentistä riippumatta. Turha siitä on Trumpille kiukutella.",0,0,1,1,"May 31, 2025 · 10:17 AM UTC",276,38,
25,AndriejDudenko,"O wojnie ruskich z Ukrainą,a wcześniej o pandemii.",0,0,1,1,"May 31, 2025 · 10:15 AM UTC",50,8,
26,LarsErikNyman25,"UKRAINA, NATO, EU VAARASSA MENETTÄÄ SUMYN, HARKOVAN, ODESSAN Duuman puolustuskomitean päällikkö Andrei Kartapolov: ”Jos Ukraina kieltäytyy rauhanomaisesta ratkaisusta, se on vaarassa jäädä ilman Sumya, Harkovaa, Odessaa ja muita kaupunkeja”.",0,0,0,0,"May 31, 2025 · 10:15 AM UTC",241,29,
27,dwolosiuk,"Rosja kupiła lasery bojowe od Chin, do walki z ukraińskimi bezzałogowymi statkami powietrznymi. Skuteczny zasięg rażenia UAV wynosi do 1,5 km; Oszałamiająca optyka do 3 km; Przechwytywanie radaru do 5 km; Czas wdrożenia systemu do 5 minut. Źródło: Ukraina Online",0,2,0,2,"May 31, 2025 · 10:14 AM UTC",262,40,
28,kremlin_lobia,"HOTEL HOTEL already know payment Hotel in Layza Ukraina hand, spread Good News: ""Ha ha ha! Biarkan Orang Orang Edan itu semua pergi sekarang Lihat BANJIR!!! Ha ha ha!!!""",0,0,0,0,"May 31, 2025 · 10:14 AM UTC",169,29,
29,proof_prof,"Zdecydowanie tak. Tu jest Polska w Europie. Ukraina bawi się świetnie : z wojny w Bentleyach do Europy przez Polskę za pieniądze polskiego podatnika. Tak to rozumiem. Nie dotyczy uczciwych Ukraińców, którzy ciężko pracują. Nie było ich przed wojną tak wielu - też istnieliśmy!!!",0,0,0,0,"May 31, 2025 · 10:14 AM UTC",278,44,
30,B_M_Marouen,"Kanske kolla på🪞, Ukraina idag , som inte i EU eller Nato, lever på vår skattepengarna bidrag också.. Ni gjorde inget för Sverige och bara pengarslösseri på det militära Proxy Kriget",0,0,0,0,"May 31, 2025 · 10:13 AM UTC",182,31,
31,LaryLerowicz,Jak wejdzie umowa z Mercosur i Ukraina na pełnej to i tak bez różnicy...,0,0,0,0,"May 31, 2025 · 10:13 AM UTC",72,14,
32,slomka_robert,"... sobie rachunek ""za ochronę"" i to taki wysoki jaki zechce - czy to nie brzmi jak utrata suwerenności? Oczywiście, kontrargumentem jest chociażby sojusz z państwami podobnymi, np ze Szwecją, Finlandią, Norwegią, Ukrainą i Turcją. Tutaj nie ma jednego hegemona co oznacza ...",0,0,1,1,"May 31, 2025 · 10:12 AM UTC",276,43,
33,IPrusis,Tādus murgus sen nebiju lasījis. Kādas tiesības Krievijai diktēt noteikumus suverēnai valstij??? Arī Minskas vienošanos Krievija nevis Ukraina pārkāpa. Ne jau Ukraina uzbruka Krievijai. Ne jau Ukraina diktē noteikumus kā Krievijai jādzīvo. Viss ir otrādi.,0,0,0,0,"May 31, 2025 · 10:12 AM UTC",255,35,
34,Videjais_LV,"H. Cukurs brīvprātīgi iestājās Arāja komandā, kuras mērķis un uzdevums bija ebreju iznīcināšana. Tieši tādas pašas krievu vienības šodien spīdzina un slepkvo ukraiņus Ukrainā. Cukura aizstāvji un glorificētāji neatšķiras no Kremļa deģenerātiem, kuri glorificē orku noziegumus.",0,0,1,1,"May 30, 2025 · 11:13 PM UTC",276,36,
35,Superkongen,"Dette er jo bare tull, og noe du har dikte opp selv. Avtalen var at Donetsk og Lugansk skulle forbli ukrainsk, men med større selvstyre. Merkel har seinere innrømmet at forhandlingene var bare for å trekke ut tiden, slik at Ukraina skulle få tid til å bevæpne seg.",0,0,1,1,"May 31, 2025 · 10:11 AM UTC",264,48,
36,oana1848736,"Salina Praid nu mai este! A rămas doar o groapă plină cu apă... Localnicii sunt foarte îngrijoraţi cu privire la viitor. Salina era sursa principalăde venit pentru toată această zonă...Praid, Sovata, Gheorgheni etc. Nemernicii n au treaba cu Romania,ci cu moldova&ukraina",11,195,83,289,"May 29, 2025 · 11:19 AM UTC",271,41,
37,MarekWa93410007,Co oznacza stwierdzenie klamliwy pomnik w Domostawie? Ze ludobojstwo bylo jakims prankiem? To jakis falsz? Ukraina gra ostro i roszczeniowo. Do czego ma prawo. Ale nam sie to nie musi podobac.,0,1,0,1,"May 31, 2025 · 9:02 AM UTC",192,31,
38,franekce1,"Banderowska-nazistowska Ukraina nie ma prawa istnieć, to jest śmiertelnie zagrożenie dla Polski",0,0,0,0,"May 31, 2025 · 10:27 AM UTC",95,12,
39,HubnerrMax,"O proszę, rząd Tuska i Minister Nowacka chce wprowadzić język ukraiński jako ""drugi język obcy"" w szkołach i zastanawiają się nad dodaniem go do egzaminu ósmoklasisty. Pamiętam jeszcze czasy, jak o PiS mówiono, że jest na kolanach przed Ukrainą. Brutalnie zweryfikowane.",1,146,16,163,"May 30, 2025 · 8:52 AM UTC",270,41,
40,LBirkelund,"NATO ville ikke en gang gjøre det alle enkleste for å unngå krig, nemlig å garantere at Ukraina ikke skal bli med i NATO.",0,7,6,13,"May 30, 2025 · 11:37 AM UTC",121,24,
41,MagieraMarek,"Dzień dobry. Pozdrowienia z Gliwic. Grają reprezentacyjni siatkarze w towarzyskim turnieju Silesia Cup. O godz. 16.00 mecz Ukraina - Bułgaria, a o godz. 19.00 Polska - Niemcy. Dobrego dnia dla wszystkich",0,0,0,0,"May 31, 2025 · 10:27 AM UTC",203,31,
42,DawidWildstein,"Kartka z kalendarza. Dokładnie trzy lata temu, w momencie potężnego kryzysu w Polsce, wywołanego milionami uchodźców z Ukrainy, w momencie, gdy Ukraina walczyła o życie, niszczona przez Rosję, a Polska była jednym z jej głównych sojuszników, Trzaskowski publicznie wyrażał nadzieję, że Unia zablokuje Polsce pieniądze z KPO. W takim momencie. Taki to fajny polityk i człowiek. Uśmiechnięty.",3,207,13,223,"May 30, 2025 · 6:13 PM UTC",390,57,
43,Necroscope_II,"bezpośrednio na podstawie analizy wydarzeń na #Ukraina . W przeglądzie wspomniano również o Chinach, które opisano jako „wyrafinowany i przewlekły problem”, a także o Iranie i Korei Północnej, które w dokumencie określono mianem „regionalnych destabilizatorów”. 2/3",0,0,1,1,"May 31, 2025 · 10:26 AM UTC",265,36,
44,ErykKula,"W ogóle postrzegania Rzeczpospolitej za państwo które utożsamiać można ze współczesnym narodem polskim jest także dużym uproszczeniem. Odpowiedzialność historyczna za to państwo może ponosić równie Polska, jak i Ukraina a dodatkowo Białoruś, czy Litwa.",0,0,0,0,"May 31, 2025 · 10:26 AM UTC",252,34,
45,WallenAnette,Så det här är resultatet av Trumps fredsplan i Ukraina? Hökarna åker dit och kör sitt race igen precis som dom gjorde när Biden var president.,0,0,0,0,"May 31, 2025 · 10:26 AM UTC",142,26,
46,heniek_tuttle,"Bzdura. Finlandia to był kraj obcy kulturowo od zawsze dla Rosji. Skolonizowany przez Szwedów którzy narzucili tam swoją kulturę, religię. Kraj protestancki, zupełnie inny język, coś zupełnie niemal przeciwnego jak Ukraina. Rosja nigdy nie odpuści przynajmniej 70 - 80% ziem",0,0,0,0,"May 31, 2025 · 10:24 AM UTC",274,40,
47,SwedishPM,"Vi lever i en farlig tid, med Putins krig mot Ukraina på ena sidan och risken för Trumps handelskrig på den andra. Då måste vi bygga Sverige starkare, för att skydda hushållens ekonomi och för att ha råd att stärka det svenska försvaret. I det läget väljer Socialdemokraterna att göra tvärtom – och gör den största vänstersvängen sedan löntagarfondernas tid. Det skulle göra vårt land både fattigare och farligare. Höjda skatter. Fler ska leva på bidrag. Svenskarna ska arbeta mindre. Det är en farlig vänstersväng. Och även om tonläget från S ibland är högt om hårdare tag mot kriminaliteten och minskad invandring, så lägger nu S-kongressen korten på bordet och drar vänsterut även där. Och då förblir Socialdemokraterna ett parti som är soft on crime och vänsterflygeln drar till vänster även om invandringen – redan innan MP, V och C sagt sitt. Det är bra att Socialdemokraternas verkliga politik nu börjar blir synlig för väljarna. De har försökt ducka länge nog nu. Det här handlar i grund och botten om vilket Sverige vi vill ha. Socialdemokraternas farliga vänstersväng – eller ett land där varje generation kan få det bättre än den förra. Låt oss fortsätta göra Sverige rikare och tryggare.",35,145,546,726,"May 30, 2025 · 11:43 AM UTC",1199,200,
48,HalliGa1026791,"Aš kalbu apie realų saugumą, o ne apie menamą. Ukraina nepuolė kavapų",0,0,0,0,"May 31, 2025 · 10:23 AM UTC",69,12,
49,dwolosiuk,"Rosja kupiła lasery bojowe od Chin, do walki z ukraińskimi bezzałogowymi statkami powietrznymi. Skuteczny zasięg rażenia UAV wynosi do 1,5 km; Oszałamiająca optyka do 3 km; Przechwytywanie radaru do 5 km; Czas wdrożenia systemu do 5 minut. Źródło: Ukraina Online",0,2,0,2,"May 31, 2025 · 10:14 AM UTC",262,40,
50,ChangFrick,"Om vi bortser från de extrema elementen/individer som förekom i BSS-rörelsen på 80-talet och funderar mer över budskapet ”Bevara Sverige svenskt” så ser jag ärligt talat inte problemet. De som exempelvis stödjer Ukraina på olika sätt vill ju att det ska förbli ukrainskt, inte ryskt. De som vill rädda våtmarker vill bevara det som finns på plats i naturen, osv osv. Och den som vill bevara Sverige svenskt ger väl i grunden uttryck för en konservativ syn på samhället, alltså att man vill behålla och värna det som gör Sverige unikt? Den som invänder mot detta, vilket man självklart kan göra, får ju svara på vad Sverige ska vara istället - om inte svenskt? Och innan någon drar igång med konspirationsteorier, nej - det här inlägget handlar på inget sätt om att rehabilitera BSS-rörelsen (de hade förmodligen velat kicka ut mig med ur Sverige trots att jag är född här) utan jag är mer nyfiken på just ordalydelsen, dess betydelse och hur det uppfattas. Jag tror folk tänker väldigt olika saker när de hör frasen ”Bevara Sverige svensk”. Eller vad säger min svans?",8,74,113,195,"May 30, 2025 · 7:48 PM UTC",1067,183,
51,sjakhaaheim,"Det er godt gjort å gi NATO skylden for at Putin «ikke hadde noe annet valg» enn å invadere, okkupere og bombe et annet naboland. Det er også godt gjort å være imot å hjelpe Ukraina, som forsvarer seg mot et folkerettsstridig angrep.",0,0,0,0,"May 31, 2025 · 10:20 AM UTC",233,43,
52,DanielSlezaq,"(3) krajów UE w tym Polski z Ukrainą przy opracowywaniu strategii procesu pokojowego i budowanie przeciwwagi dla działań obecnej administracji USA. Zmiany w kraju mogą zostać wyhamowane a najpewniej zablokowane w przypadku niekorzystnego wyniku wyborczego. Ok. Ale mam nadzieję,",0,23,3,26,"May 30, 2025 · 11:18 AM UTC",278,39,
53,Load newest,Brak treści,0,0,0,0,,11,2,
54,SergiyUkraina,Під час війни такі речі є ворожа діяльність...,0,0,0,0,"May 31, 2025 · 10:18 AM UTC",46,8,
55,KulisMarcis,"Šodien , mani lasītāji, vēlos uzrakstīt Jums lūgumu. Šo lapu stoprussians es, Mārcis Kūlis, aizsāku 2022.gadā kā protestu pret krievu iebrukumu Ukrainā un pret vispārējo lienošo Latvijas rusifikāciju, kuru īsteno mūsu zemes Latvijas okupantu pēcteči un civilokupanti ar mērķi pārņemt varu vai vismaz sekmēt putina tanku komfortablu ienākšanu. Es esmu bijis maksimāli ass un nežēlīgs pret katru krievu rašisma izpaudumu, kas nonācis sabiedriskajā redzes laukā. Par to esmu apsmiets un klasificēts gan Ingas Spriņģes, gan Sandras Veinbergas, gan žurnāla ""Ir"" slejās kā nacionālists , agresīvais, rusofobs un tml. Tieši tādēļ atkārtoju vēlreiz: mans zelts ir mana tauta! Mana tauta ir latvieši , kuru tiesības un intereses esmu aizstāvējis un aizstāvēšu, kamēr pukstēs mana sirds. Bet dzīvojot Rīgā un saskaroties ar šeit valdošo rašisma agresiju, rusifikācijas līmeni un manas tautas apspiestību, es nevaru palikt tikai blogeris ir jādara mūsu nacionālās lietas reālpolitikā - tādēļ es startēju uz Rīgas domi no Nacionālās Apvienības listes, kurā esmu Nr.29. Lūgums jums katram : ja vēlaties, lai es tieku ievēlēts domē un tur dodu pa pirkstiem iespējamajam rosļikov- šleser Rīgas revanšistiskajam rusifikācijas režīmam, TAD BALSOJIET PAR MANI UN IELIECIET MAN + , jo tikai tā es no 29.vietas varu iekļūt to 13 deputātu sarakstā, kurus prognozē Nacionālajai Apvienībai Ar cieņu un pateicībā par atbalstu Mārcis Kūlis Rīgas domes deputāta kandidāts. 2025",0,2,1,3,"May 31, 2025 · 9:28 AM UTC",1451,216,
56,nexta_polska,"🤡 Łysy Niebieńzia (ambasador Rosji przy ONZ) oznajmił, że Rosja gotowa jest walczyć z Ukrainą wiecznie. Dodał, że Ukraina ma wybór: „pokój w wyniku negocjacji albo nieuchronna klęska na polu bitwy”. Najtrudniejsze? Nie parsknąć śmiechem.",0,7,1,8,"May 31, 2025 · 6:51 AM UTC",237,35,
57,LatviesuU,"Palīdzējām vienībai, kur dien latvieši, ar kvadracikla remontu. Vēl vajag salabot citu latviešu volontieru sagādāto WV Caddy. ~ 300 euro.",0,3,0,3,"May 31, 2025 · 10:18 AM UTC",137,20,
