id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label
11,EKOlodziejczak_,"Wspólne działanie Polski z Ukrainą wymaga odważnych decyzji. Jako panelista Baltic Business Forum przedstawiłem mój plan budowy portu na Ukrainie. To niepopularny pomysł, który pokazuje, że możemy ze stroną ukraińską coś razem zrobić. A w punkt ujął to prezydent Kwaśniewski: koniec z mówieniem, usiądźmy razem do stołu i rozrysujmy plan.",0,9,1,10,"May 31, 2025 · 5:06 PM UTC",338,50,
12,JanR210,"Zdaje się, że pod Moskwą wybierają skład delegacji na rozmowy z Ukrainą.",1,8,6,15,"May 31, 2025 · 3:43 PM UTC",72,12,
13,Load newest,Brak treści,0,0,0,0,,11,2,
14,EKOlodziejczak_,"Wspólne działanie Polski z Ukrainą wymaga odważnych decyzji. Jako panelista Baltic Business Forum przedstawiłem mój plan budowy portu na Ukrainie. To niepopularny pomysł, który pokazuje, że możemy ze stroną ukraińską coś razem zrobić. A w punkt ujął to prezydent Kwaśniewski: koniec z mówieniem, usiądźmy razem do stołu i rozrysujmy plan.",0,9,1,10,"May 31, 2025 · 5:06 PM UTC",338,50,
15,soslundin,Ukraina evakuerar elva byar i Sumyregionen i nordöstra Ukraina under lördagen under hot av ett stort antal ryska soldater som rapporteras ha samlats på andra sidan gränsen. Det rapporterar franska nyhetsbyrån AFP. ”Putins fredsbevarande styrkor”🥶 svd.se/a/wA9Gmd/senaste-nytt…,0,0,0,0,"May 31, 2025 · 5:29 PM UTC",276,36,
16,MKpolitika,"Ukraiņi parāda, ka krievi cenšas nogalināt mierīgos iedzīvotājus un ir neizpratnē par to, ka Rietumi to atļauj? Vieglākais ko varam darīt: - ieroči Ukrainai - atļauja, lai Ukrainā sāk līdzināt Krievijas pilsētas - likvidēt krievu valodu Latvijā - atņemt pilsonību vatei.",0,4,0,4,"May 31, 2025 · 11:22 AM UTC",270,41,
17,liana_langa,"Ikviens Latvijas pilsonis varēs izvērtēt, kuri politiskie spēki atbalstīs šo nozīmīgo Deklarāciju un pieņemt gudru lēmumu gan pirms pašvaldību, gan Saeimas vēlēšanām nākamgad! Latvijas derusifikācija ir Latvijas drošības jautājums. Notikumi Ukrainā to pierāda! #RunāLatviski Nacionālā apvienība aicina partijas pievienoties deklarācijai par rusifikācijas seku novēršanu nacionalaapvieniba.lv/2025/0…",0,11,1,12,"May 30, 2025 · 6:57 PM UTC",399,45,
18,goodgoodbye,"Sākoties pilna mēroga iebrukumam Ukrainā, tieca, ka karš Eiropā un citviet būs pēc 5 gadiem. Sanāk 2027.",0,0,0,0,"May 31, 2025 · 5:27 PM UTC",104,17,
19,MAGchaosu777,"Ukraina. Mer Kijowa Witalij Kliczko o ukraińskim rządzie: „To czystka demokratycznych zasad i instytucji pod przykrywką wojny” – powiedział w wywiadzie dla gazety The Times. „Powiedziałem kiedyś, że w naszym kraju śmierdzi autorytaryzmem. Teraz śmierdzi”.",0,5,1,6,"May 31, 2025 · 2:18 PM UTC",255,35,
20,christerstolt,Ukraina är INTE en del av Sverige.,1,4,1,6,"May 31, 2025 · 4:28 PM UTC",34,7,
21,Magda33684923,Popatrz sobie Ukraińcu na „uczciwość” twojego sprzedajnego zdefraudowanego prezydenta Żeleńskiego a dopiero potem odzywaj się w sprawie innych. Jedź do siebie i tam głosuj. Nie muszę przypominać że cała Zachodnia Ukraina usiana jest pomnikami bandery ha tfu! NIE ZAPOMNIEMY!!!!!,0,0,0,0,"May 31, 2025 · 5:27 PM UTC",278,39,
22,oana1848736,"Salina Praid nu mai este! A rămas doar o groapă plină cu apă... Localnicii sunt foarte îngrijoraţi cu privire la viitor. Salina era sursa principalăde venit pentru toată această zonă...Praid, Sovata, Gheorgheni etc. Nemernicii n au treaba cu Romania,ci cu moldova&ukraina",11,198,90,299,"May 29, 2025 · 11:19 AM UTC",271,41,
23,JaNina292238571,"Propaganda jak za PRL. Gdzie produkcja czołgów K2PL, gdzie niszczyciele czołgów z Brimstonami. Gdzie współpraca z Ukrainą w zakresie rakiet ???",0,0,0,0,"May 31, 2025 · 5:25 PM UTC",143,21,
24,IngemarJonsso13,"Jo så blir det ""riktig""kommunism nästa gång. Man kanske skulle prata likadant om Nazismen? Hitler hade inte ""Riktig"" Nazism?, Eller är kanske det vi ser i Ukraina riktig Nazism? Eller i Gaza?",0,0,0,0,"May 31, 2025 · 5:25 PM UTC",191,32,
25,intermarionista,Faworyzacja Niemiec przez Ukrainę i marginalizacja Polski w dalszej perspektywie przyczyni się do dużych strat Ukrainy ponieważ Ukraina nigdy nie jest w stanie zaoferować Niemcom tego co Rosja. W Niemczech dalej prorosyjskie lobby jest ogromne a AFD jest bliskie przejęcia władzy.,0,0,2,2,"May 31, 2025 · 5:25 PM UTC",280,41,
26,kai_kuosa,Kineser vill bevara Kina kinesiskt. Bolivianer vill bevara Bolivia Bolivianskt. Ukrainare vill bevara Ukraina Ukrainianskt. Palestinier vill bevara Palestina palistinskt. Vad är det för fel om Svenskar vill bevara Sverige Svenskt? Förbannade idiot! BSS!!!,0,0,0,0,"May 31, 2025 · 5:25 PM UTC",255,34,
27,burszuras72290,"Pomnik przypomina o waszym bestialstwie do którego wciąż nie potraficie sie przyznać gloryfikując zbrodniarzy, ukraina nie pozwala godnie pochwać naszych pomordowanych rodaków nie wycieraj sobie mordy panem Nawrockim, bułgarska podrabiana cioto to sa wasze ideały",0,0,0,0,"May 31, 2025 · 5:24 PM UTC",263,35,
28,kommunalarbeta1,"Finns det ingen normal moderat kvar, de är ju en samling pajaser bara. Har regeringen sänkt råoljepriset från 120kr till 60 kr fatet. De borde vara straffbart att ljuga väljarna rakt i ansiktet. Snart anklagar de sossarna att de var de som startade kriget mot Ukraina också.",0,2,0,2,"May 31, 2025 · 5:31 PM UTC",274,47,
29,Skalinskalin,Dla uzupełnienia poprzedniego wpisu saldo wymiany handlowej z Ukrainą #handel #gospodarka,0,68,3,71,"May 31, 2025 · 7:26 AM UTC",89,11,
30,piotrkaszuwara,"Krzysztof Gorzelak, Polak, żołnierz, były dziennikarz, zginął na froncie w Ukrainie. Dwa lata temu postanowił zaciągnąć się do wojska i walczyć z rosyjskimi najeźdźcami. Krzysztof miał 45 lat i zostanie pochowany w Ukrainie – podają kieleckie media. #Ukraina #Polska #Polacynawojnie #SZU #ZSU #Wojnazrosją #Rosja #front #Ukraine #Poland",3,99,86,188,"May 31, 2025 · 2:17 PM UTC",336,47,
31,Odwroconypapiez,"To dlaczego Ukraina cały czas się tak nazywa skoro było tak źle? Ty wiesz że kiedyś to znaczyło dosłownie Pogranicze, prawda?",0,0,0,0,"May 31, 2025 · 5:35 PM UTC",125,21,
32,sonya_soy,"Tak, ale nie tylko o to chodzi. Niemniej na papierze prezentują się lepiej niż Ukraina. Ale weźmy taka albanie lub moldawie jako przykład. Te kraje miałyby nie dołączyć lub dołączyć na równych warunkach jak Ukraina?",0,0,0,0,"May 31, 2025 · 5:34 PM UTC",215,35,
33,dr_libitum,"Att verkligen göra något på riktigt är för riskabelt. Uffe nöjer sig med några floskler och hoppas att könsbyteslagen, fortsatt migration och Ukraina ska rädda honom så han slipper nuvarande jobb.",0,0,0,0,"May 31, 2025 · 5:34 PM UTC",196,31,
34,KakazKakazo2,W razie czegi6 - możemy liczyć na Niemcy. Jak Ukraina,0,0,0,0,"May 31, 2025 · 5:33 PM UTC",53,10,
35,ciszek_szymon,"Nie popieram ,,obronę” Rosji, gdyż Rosja się nie broni, tylko napadła na inny kraj. Rosjanie wiele razy grozili inwazją, a nie mogę na razie tego zrobić, bo męczą się, z ukrainą, i potrzebują odpowiedniej strategii, która im to daje dłuższa granica.",0,0,1,1,"May 31, 2025 · 5:33 PM UTC",249,41,
36,christerstolt,Ukraina är INTE en del av Sverige.,1,4,1,6,"May 31, 2025 · 4:28 PM UTC",34,7,
37,Minister_Prawdy,Ukraina coraz bliżej wojny domowej. Ludzie masowo wychodzą bronić każdego jednego przed hyclami.,17,416,97,530,"May 30, 2025 · 11:45 AM UTC",96,13,
38,EKOlodziejczak_,"Wspólne działanie Polski z Ukrainą wymaga odważnych decyzji. Jako panelista Baltic Business Forum przedstawiłem mój plan budowy portu na Ukrainie. To niepopularny pomysł, który pokazuje, że możemy ze stroną ukraińską coś razem zrobić. A w punkt ujął to prezydent Kwaśniewski: koniec z mówieniem, usiądźmy razem do stołu i rozrysujmy plan.",0,9,1,10,"May 31, 2025 · 5:06 PM UTC",338,50,
39,JanR210,"Zdaje się, że pod Moskwą wybierają skład delegacji na rozmowy z Ukrainą.",1,8,6,15,"May 31, 2025 · 3:43 PM UTC",72,12,
40,Load newest,Brak treści,0,0,0,0,,11,2,
41,EKOlodziejczak_,"Wspólne działanie Polski z Ukrainą wymaga odważnych decyzji. Jako panelista Baltic Business Forum przedstawiłem mój plan budowy portu na Ukrainie. To niepopularny pomysł, który pokazuje, że możemy ze stroną ukraińską coś razem zrobić. A w punkt ujął to prezydent Kwaśniewski: koniec z mówieniem, usiądźmy razem do stołu i rozrysujmy plan.",0,9,1,10,"May 31, 2025 · 5:06 PM UTC",338,50,
42,soslundin,Ukraina evakuerar elva byar i Sumyregionen i nordöstra Ukraina under lördagen under hot av ett stort antal ryska soldater som rapporteras ha samlats på andra sidan gränsen. Det rapporterar franska nyhetsbyrån AFP. ”Putins fredsbevarande styrkor”🥶 svd.se/a/wA9Gmd/senaste-nytt…,0,0,0,0,"May 31, 2025 · 5:29 PM UTC",276,36,
43,MKpolitika,"Ukraiņi parāda, ka krievi cenšas nogalināt mierīgos iedzīvotājus un ir neizpratnē par to, ka Rietumi to atļauj? Vieglākais ko varam darīt: - ieroči Ukrainai - atļauja, lai Ukrainā sāk līdzināt Krievijas pilsētas - likvidēt krievu valodu Latvijā - atņemt pilsonību vatei.",0,4,0,4,"May 31, 2025 · 11:22 AM UTC",270,41,
44,liana_langa,"Ikviens Latvijas pilsonis varēs izvērtēt, kuri politiskie spēki atbalstīs šo nozīmīgo Deklarāciju un pieņemt gudru lēmumu gan pirms pašvaldību, gan Saeimas vēlēšanām nākamgad! Latvijas derusifikācija ir Latvijas drošības jautājums. Notikumi Ukrainā to pierāda! #RunāLatviski Nacionālā apvienība aicina partijas pievienoties deklarācijai par rusifikācijas seku novēršanu nacionalaapvieniba.lv/2025/0…",0,11,1,12,"May 30, 2025 · 6:57 PM UTC",399,45,
45,goodgoodbye,"Sākoties pilna mēroga iebrukumam Ukrainā, tieca, ka karš Eiropā un citviet būs pēc 5 gadiem. Sanāk 2027.",0,0,0,0,"May 31, 2025 · 5:27 PM UTC",104,17,
46,MAGchaosu777,"Ukraina. Mer Kijowa Witalij Kliczko o ukraińskim rządzie: „To czystka demokratycznych zasad i instytucji pod przykrywką wojny” – powiedział w wywiadzie dla gazety The Times. „Powiedziałem kiedyś, że w naszym kraju śmierdzi autorytaryzmem. Teraz śmierdzi”.",0,5,1,6,"May 31, 2025 · 2:18 PM UTC",255,35,
47,christerstolt,Ukraina är INTE en del av Sverige.,1,4,1,6,"May 31, 2025 · 4:28 PM UTC",34,7,
48,Magda33684923,Popatrz sobie Ukraińcu na „uczciwość” twojego sprzedajnego zdefraudowanego prezydenta Żeleńskiego a dopiero potem odzywaj się w sprawie innych. Jedź do siebie i tam głosuj. Nie muszę przypominać że cała Zachodnia Ukraina usiana jest pomnikami bandery ha tfu! NIE ZAPOMNIEMY!!!!!,0,0,0,0,"May 31, 2025 · 5:27 PM UTC",278,39,
49,oana1848736,"Salina Praid nu mai este! A rămas doar o groapă plină cu apă... Localnicii sunt foarte îngrijoraţi cu privire la viitor. Salina era sursa principalăde venit pentru toată această zonă...Praid, Sovata, Gheorgheni etc. Nemernicii n au treaba cu Romania,ci cu moldova&ukraina",11,198,90,299,"May 29, 2025 · 11:19 AM UTC",271,41,
50,JaNina292238571,"Propaganda jak za PRL. Gdzie produkcja czołgów K2PL, gdzie niszczyciele czołgów z Brimstonami. Gdzie współpraca z Ukrainą w zakresie rakiet ???",0,0,0,0,"May 31, 2025 · 5:25 PM UTC",143,21,
51,IngemarJonsso13,"Jo så blir det ""riktig""kommunism nästa gång. Man kanske skulle prata likadant om Nazismen? Hitler hade inte ""Riktig"" Nazism?, Eller är kanske det vi ser i Ukraina riktig Nazism? Eller i Gaza?",0,0,0,0,"May 31, 2025 · 5:25 PM UTC",191,32,
52,intermarionista,Faworyzacja Niemiec przez Ukrainę i marginalizacja Polski w dalszej perspektywie przyczyni się do dużych strat Ukrainy ponieważ Ukraina nigdy nie jest w stanie zaoferować Niemcom tego co Rosja. W Niemczech dalej prorosyjskie lobby jest ogromne a AFD jest bliskie przejęcia władzy.,0,0,2,2,"May 31, 2025 · 5:25 PM UTC",280,41,
53,kai_kuosa,Kineser vill bevara Kina kinesiskt. Bolivianer vill bevara Bolivia Bolivianskt. Ukrainare vill bevara Ukraina Ukrainianskt. Palestinier vill bevara Palestina palistinskt. Vad är det för fel om Svenskar vill bevara Sverige Svenskt? Förbannade idiot! BSS!!!,0,0,0,0,"May 31, 2025 · 5:25 PM UTC",255,34,
54,burszuras72290,"Pomnik przypomina o waszym bestialstwie do którego wciąż nie potraficie sie przyznać gloryfikując zbrodniarzy, ukraina nie pozwala godnie pochwać naszych pomordowanych rodaków nie wycieraj sobie mordy panem Nawrockim, bułgarska podrabiana cioto to sa wasze ideały",0,0,0,0,"May 31, 2025 · 5:24 PM UTC",263,35,
55,kommunalarbeta1,"Finns det ingen normal moderat kvar, de är ju en samling pajaser bara. Har regeringen sänkt råoljepriset från 120kr till 60 kr fatet. De borde vara straffbart att ljuga väljarna rakt i ansiktet. Snart anklagar de sossarna att de var de som startade kriget mot Ukraina också.",0,2,0,2,"May 31, 2025 · 5:31 PM UTC",274,47,
56,Skalinskalin,Dla uzupełnienia poprzedniego wpisu saldo wymiany handlowej z Ukrainą #handel #gospodarka,0,68,3,71,"May 31, 2025 · 7:26 AM UTC",89,11,
57,piotrkaszuwara,"Krzysztof Gorzelak, Polak, żołnierz, były dziennikarz, zginął na froncie w Ukrainie. Dwa lata temu postanowił zaciągnąć się do wojska i walczyć z rosyjskimi najeźdźcami. Krzysztof miał 45 lat i zostanie pochowany w Ukrainie – podają kieleckie media. #Ukraina #Polska #Polacynawojnie #SZU #ZSU #Wojnazrosją #Rosja #front #Ukraine #Poland",3,99,86,188,"May 31, 2025 · 2:17 PM UTC",336,47,
58,Odwroconypapiez,"To dlaczego Ukraina cały czas się tak nazywa skoro było tak źle? Ty wiesz że kiedyś to znaczyło dosłownie Pogranicze, prawda?",0,0,0,0,"May 31, 2025 · 5:35 PM UTC",125,21,
59,sonya_soy,"Tak, ale nie tylko o to chodzi. Niemniej na papierze prezentują się lepiej niż Ukraina. Ale weźmy taka albanie lub moldawie jako przykład. Te kraje miałyby nie dołączyć lub dołączyć na równych warunkach jak Ukraina?",0,0,0,0,"May 31, 2025 · 5:34 PM UTC",215,35,
60,dr_libitum,"Att verkligen göra något på riktigt är för riskabelt. Uffe nöjer sig med några floskler och hoppas att könsbyteslagen, fortsatt migration och Ukraina ska rädda honom så han slipper nuvarande jobb.",0,0,0,0,"May 31, 2025 · 5:34 PM UTC",196,31,
61,KakazKakazo2,W razie czegi6 - możemy liczyć na Niemcy. Jak Ukraina,0,0,0,0,"May 31, 2025 · 5:33 PM UTC",53,10,
62,ciszek_szymon,"Nie popieram ,,obronę” Rosji, gdyż Rosja się nie broni, tylko napadła na inny kraj. Rosjanie wiele razy grozili inwazją, a nie mogę na razie tego zrobić, bo męczą się, z ukrainą, i potrzebują odpowiedniej strategii, która im to daje dłuższa granica.",0,0,1,1,"May 31, 2025 · 5:33 PM UTC",249,41,
63,christerstolt,Ukraina är INTE en del av Sverige.,1,4,1,6,"May 31, 2025 · 4:28 PM UTC",34,7,
64,Minister_Prawdy,Ukraina coraz bliżej wojny domowej. Ludzie masowo wychodzą bronić każdego jednego przed hyclami.,17,416,97,530,"May 30, 2025 · 11:45 AM UTC",96,13,
65,EKOlodziejczak_,"Wspólne działanie Polski z Ukrainą wymaga odważnych decyzji. Jako panelista Baltic Business Forum przedstawiłem mój plan budowy portu na Ukrainie. To niepopularny pomysł, który pokazuje, że możemy ze stroną ukraińską coś razem zrobić. A w punkt ujął to prezydent Kwaśniewski: koniec z mówieniem, usiądźmy razem do stołu i rozrysujmy plan.",0,9,1,10,"May 31, 2025 · 5:06 PM UTC",338,50,
66,JanR210,"Zdaje się, że pod Moskwą wybierają skład delegacji na rozmowy z Ukrainą.",1,8,6,15,"May 31, 2025 · 3:43 PM UTC",72,12,
67,Load newest,Brak treści,0,0,0,0,,11,2,
68,EKOlodziejczak_,"Wspólne działanie Polski z Ukrainą wymaga odważnych decyzji. Jako panelista Baltic Business Forum przedstawiłem mój plan budowy portu na Ukrainie. To niepopularny pomysł, który pokazuje, że możemy ze stroną ukraińską coś razem zrobić. A w punkt ujął to prezydent Kwaśniewski: koniec z mówieniem, usiądźmy razem do stołu i rozrysujmy plan.",0,9,1,10,"May 31, 2025 · 5:06 PM UTC",338,50,
69,soslundin,Ukraina evakuerar elva byar i Sumyregionen i nordöstra Ukraina under lördagen under hot av ett stort antal ryska soldater som rapporteras ha samlats på andra sidan gränsen. Det rapporterar franska nyhetsbyrån AFP. ”Putins fredsbevarande styrkor”🥶 svd.se/a/wA9Gmd/senaste-nytt…,0,0,0,0,"May 31, 2025 · 5:29 PM UTC",276,36,
70,MKpolitika,"Ukraiņi parāda, ka krievi cenšas nogalināt mierīgos iedzīvotājus un ir neizpratnē par to, ka Rietumi to atļauj? Vieglākais ko varam darīt: - ieroči Ukrainai - atļauja, lai Ukrainā sāk līdzināt Krievijas pilsētas - likvidēt krievu valodu Latvijā - atņemt pilsonību vatei.",0,4,0,4,"May 31, 2025 · 11:22 AM UTC",270,41,
71,liana_langa,"Ikviens Latvijas pilsonis varēs izvērtēt, kuri politiskie spēki atbalstīs šo nozīmīgo Deklarāciju un pieņemt gudru lēmumu gan pirms pašvaldību, gan Saeimas vēlēšanām nākamgad! Latvijas derusifikācija ir Latvijas drošības jautājums. Notikumi Ukrainā to pierāda! #RunāLatviski Nacionālā apvienība aicina partijas pievienoties deklarācijai par rusifikācijas seku novēršanu nacionalaapvieniba.lv/2025/0…",0,11,1,12,"May 30, 2025 · 6:57 PM UTC",399,45,
72,goodgoodbye,"Sākoties pilna mēroga iebrukumam Ukrainā, tieca, ka karš Eiropā un citviet būs pēc 5 gadiem. Sanāk 2027.",0,0,0,0,"May 31, 2025 · 5:27 PM UTC",104,17,
73,MAGchaosu777,"Ukraina. Mer Kijowa Witalij Kliczko o ukraińskim rządzie: „To czystka demokratycznych zasad i instytucji pod przykrywką wojny” – powiedział w wywiadzie dla gazety The Times. „Powiedziałem kiedyś, że w naszym kraju śmierdzi autorytaryzmem. Teraz śmierdzi”.",0,5,1,6,"May 31, 2025 · 2:18 PM UTC",255,35,
74,christerstolt,Ukraina är INTE en del av Sverige.,1,4,1,6,"May 31, 2025 · 4:28 PM UTC",34,7,
75,Magda33684923,Popatrz sobie Ukraińcu na „uczciwość” twojego sprzedajnego zdefraudowanego prezydenta Żeleńskiego a dopiero potem odzywaj się w sprawie innych. Jedź do siebie i tam głosuj. Nie muszę przypominać że cała Zachodnia Ukraina usiana jest pomnikami bandery ha tfu! NIE ZAPOMNIEMY!!!!!,0,0,0,0,"May 31, 2025 · 5:27 PM UTC",278,39,
76,oana1848736,"Salina Praid nu mai este! A rămas doar o groapă plină cu apă... Localnicii sunt foarte îngrijoraţi cu privire la viitor. Salina era sursa principalăde venit pentru toată această zonă...Praid, Sovata, Gheorgheni etc. Nemernicii n au treaba cu Romania,ci cu moldova&ukraina",11,198,90,299,"May 29, 2025 · 11:19 AM UTC",271,41,
77,JaNina292238571,"Propaganda jak za PRL. Gdzie produkcja czołgów K2PL, gdzie niszczyciele czołgów z Brimstonami. Gdzie współpraca z Ukrainą w zakresie rakiet ???",0,0,0,0,"May 31, 2025 · 5:25 PM UTC",143,21,
78,IngemarJonsso13,"Jo så blir det ""riktig""kommunism nästa gång. Man kanske skulle prata likadant om Nazismen? Hitler hade inte ""Riktig"" Nazism?, Eller är kanske det vi ser i Ukraina riktig Nazism? Eller i Gaza?",0,0,0,0,"May 31, 2025 · 5:25 PM UTC",191,32,
79,intermarionista,Faworyzacja Niemiec przez Ukrainę i marginalizacja Polski w dalszej perspektywie przyczyni się do dużych strat Ukrainy ponieważ Ukraina nigdy nie jest w stanie zaoferować Niemcom tego co Rosja. W Niemczech dalej prorosyjskie lobby jest ogromne a AFD jest bliskie przejęcia władzy.,0,0,2,2,"May 31, 2025 · 5:25 PM UTC",280,41,
80,kai_kuosa,Kineser vill bevara Kina kinesiskt. Bolivianer vill bevara Bolivia Bolivianskt. Ukrainare vill bevara Ukraina Ukrainianskt. Palestinier vill bevara Palestina palistinskt. Vad är det för fel om Svenskar vill bevara Sverige Svenskt? Förbannade idiot! BSS!!!,0,0,0,0,"May 31, 2025 · 5:25 PM UTC",255,34,
81,burszuras72290,"Pomnik przypomina o waszym bestialstwie do którego wciąż nie potraficie sie przyznać gloryfikując zbrodniarzy, ukraina nie pozwala godnie pochwać naszych pomordowanych rodaków nie wycieraj sobie mordy panem Nawrockim, bułgarska podrabiana cioto to sa wasze ideały",0,0,0,0,"May 31, 2025 · 5:24 PM UTC",263,35,
82,kommunalarbeta1,"Finns det ingen normal moderat kvar, de är ju en samling pajaser bara. Har regeringen sänkt råoljepriset från 120kr till 60 kr fatet. De borde vara straffbart att ljuga väljarna rakt i ansiktet. Snart anklagar de sossarna att de var de som startade kriget mot Ukraina också.",0,2,0,2,"May 31, 2025 · 5:31 PM UTC",274,47,
83,Skalinskalin,Dla uzupełnienia poprzedniego wpisu saldo wymiany handlowej z Ukrainą #handel #gospodarka,0,68,3,71,"May 31, 2025 · 7:26 AM UTC",89,11,
84,piotrkaszuwara,"Krzysztof Gorzelak, Polak, żołnierz, były dziennikarz, zginął na froncie w Ukrainie. Dwa lata temu postanowił zaciągnąć się do wojska i walczyć z rosyjskimi najeźdźcami. Krzysztof miał 45 lat i zostanie pochowany w Ukrainie – podają kieleckie media. #Ukraina #Polska #Polacynawojnie #SZU #ZSU #Wojnazrosją #Rosja #front #Ukraine #Poland",3,99,86,188,"May 31, 2025 · 2:17 PM UTC",336,47,
85,Odwroconypapiez,"To dlaczego Ukraina cały czas się tak nazywa skoro było tak źle? Ty wiesz że kiedyś to znaczyło dosłownie Pogranicze, prawda?",0,0,0,0,"May 31, 2025 · 5:35 PM UTC",125,21,
86,sonya_soy,"Tak, ale nie tylko o to chodzi. Niemniej na papierze prezentują się lepiej niż Ukraina. Ale weźmy taka albanie lub moldawie jako przykład. Te kraje miałyby nie dołączyć lub dołączyć na równych warunkach jak Ukraina?",0,0,0,0,"May 31, 2025 · 5:34 PM UTC",215,35,
87,dr_libitum,"Att verkligen göra något på riktigt är för riskabelt. Uffe nöjer sig med några floskler och hoppas att könsbyteslagen, fortsatt migration och Ukraina ska rädda honom så han slipper nuvarande jobb.",0,0,0,0,"May 31, 2025 · 5:34 PM UTC",196,31,
88,KakazKakazo2,W razie czegi6 - możemy liczyć na Niemcy. Jak Ukraina,0,0,0,0,"May 31, 2025 · 5:33 PM UTC",53,10,
89,ciszek_szymon,"Nie popieram ,,obronę” Rosji, gdyż Rosja się nie broni, tylko napadła na inny kraj. Rosjanie wiele razy grozili inwazją, a nie mogę na razie tego zrobić, bo męczą się, z ukrainą, i potrzebują odpowiedniej strategii, która im to daje dłuższa granica.",0,0,1,1,"May 31, 2025 · 5:33 PM UTC",249,41,
90,christerstolt,Ukraina är INTE en del av Sverige.,1,4,1,6,"May 31, 2025 · 4:28 PM UTC",34,7,
91,Minister_Prawdy,Ukraina coraz bliżej wojny domowej. Ludzie masowo wychodzą bronić każdego jednego przed hyclami.,17,416,97,530,"May 30, 2025 · 11:45 AM UTC",96,13,
92,EKOlodziejczak_,"Wspólne działanie Polski z Ukrainą wymaga odważnych decyzji. Jako panelista Baltic Business Forum przedstawiłem mój plan budowy portu na Ukrainie. To niepopularny pomysł, który pokazuje, że możemy ze stroną ukraińską coś razem zrobić. A w punkt ujął to prezydent Kwaśniewski: koniec z mówieniem, usiądźmy razem do stołu i rozrysujmy plan.",0,9,1,10,"May 31, 2025 · 5:06 PM UTC",338,50,
93,JanR210,"Zdaje się, że pod Moskwą wybierają skład delegacji na rozmowy z Ukrainą.",1,8,6,15,"May 31, 2025 · 3:43 PM UTC",72,12,
94,Load newest,Brak treści,0,0,0,0,,11,2,
95,EKOlodziejczak_,"Wspólne działanie Polski z Ukrainą wymaga odważnych decyzji. Jako panelista Baltic Business Forum przedstawiłem mój plan budowy portu na Ukrainie. To niepopularny pomysł, który pokazuje, że możemy ze stroną ukraińską coś razem zrobić. A w punkt ujął to prezydent Kwaśniewski: koniec z mówieniem, usiądźmy razem do stołu i rozrysujmy plan.",0,9,1,10,"May 31, 2025 · 5:06 PM UTC",338,50,
